0c80008b0a28d356026f4b1097041689,214,20150901
0c80008b0a28d356026f4b1097041689,205,20150902
0c80008b0a28d356026f4b1097041689,201,20150903
0c80008b0a28d356026f4b1097041689,197,20150904
0c80008b0a28d356026f4b1097041689,200,20150905
0c80008b0a28d356026f4b1097041689,207,20150906
0c80008b0a28d356026f4b1097041689,221,20150907
0c80008b0a28d356026f4b1097041689,202,20150908
0c80008b0a28d356026f4b1097041689,200,20150909
0c80008b0a28d356026f4b1097041689,199,20150910
0c80008b0a28d356026f4b1097041689,204,20150911
0c80008b0a28d356026f4b1097041689,230,20150912
0c80008b0a28d356026f4b1097041689,212,20150913
0c80008b0a28d356026f4b1097041689,195,20150914
0c80008b0a28d356026f4b1097041689,213,20150915
0c80008b0a28d356026f4b1097041689,204,20150916
0c80008b0a28d356026f4b1097041689,237,20150917
0c80008b0a28d356026f4b1097041689,202,20150918
0c80008b0a28d356026f4b1097041689,206,20150919
0c80008b0a28d356026f4b1097041689,222,20150920
0c80008b0a28d356026f4b1097041689,215,20150921
0c80008b0a28d356026f4b1097041689,235,20150922
0c80008b0a28d356026f4b1097041689,204,20150923
0c80008b0a28d356026f4b1097041689,216,20150924
0c80008b0a28d356026f4b1097041689,207,20150925
0c80008b0a28d356026f4b1097041689,206,20150926
0c80008b0a28d356026f4b1097041689,224,20150927
0c80008b0a28d356026f4b1097041689,209,20150928
0c80008b0a28d356026f4b1097041689,210,20150929
0c80008b0a28d356026f4b1097041689,216,20150930
0c80008b0a28d356026f4b1097041689,204,20151001
0c80008b0a28d356026f4b1097041689,205,20151002
0c80008b0a28d356026f4b1097041689,205,20151003
0c80008b0a28d356026f4b1097041689,210,20151004
0c80008b0a28d356026f4b1097041689,207,20151005
0c80008b0a28d356026f4b1097041689,215,20151006
0c80008b0a28d356026f4b1097041689,211,20151007
0c80008b0a28d356026f4b1097041689,210,20151008
0c80008b0a28d356026f4b1097041689,212,20151009
0c80008b0a28d356026f4b1097041689,212,20151010
0c80008b0a28d356026f4b1097041689,214,20151011
0c80008b0a28d356026f4b1097041689,211,20151012
0c80008b0a28d356026f4b1097041689,213,20151013
0c80008b0a28d356026f4b1097041689,214,20151014
0c80008b0a28d356026f4b1097041689,214,20151015
0c80008b0a28d356026f4b1097041689,210,20151016
0c80008b0a28d356026f4b1097041689,208,20151017
0c80008b0a28d356026f4b1097041689,211,20151018
0c80008b0a28d356026f4b1097041689,211,20151019
0c80008b0a28d356026f4b1097041689,210,20151020
0c80008b0a28d356026f4b1097041689,211,20151021
0c80008b0a28d356026f4b1097041689,212,20151022
0c80008b0a28d356026f4b1097041689,212,20151023
0c80008b0a28d356026f4b1097041689,211,20151024
0c80008b0a28d356026f4b1097041689,210,20151025
0c80008b0a28d356026f4b1097041689,211,20151026
0c80008b0a28d356026f4b1097041689,208,20151027
0c80008b0a28d356026f4b1097041689,212,20151028
0c80008b0a28d356026f4b1097041689,212,20151029
0c80008b0a28d356026f4b1097041689,212,20151030
25739ad1c56a511fcac86018ac4e49bb,173,20150901
25739ad1c56a511fcac86018ac4e49bb,186,20150902
25739ad1c56a511fcac86018ac4e49bb,181,20150903
25739ad1c56a511fcac86018ac4e49bb,218,20150904
25739ad1c56a511fcac86018ac4e49bb,271,20150905
25739ad1c56a511fcac86018ac4e49bb,161,20150906
25739ad1c56a511fcac86018ac4e49bb,158,20150907
25739ad1c56a511fcac86018ac4e49bb,189,20150908
25739ad1c56a511fcac86018ac4e49bb,158,20150909
25739ad1c56a511fcac86018ac4e49bb,216,20150910
25739ad1c56a511fcac86018ac4e49bb,201,20150911
25739ad1c56a511fcac86018ac4e49bb,176,20150912
25739ad1c56a511fcac86018ac4e49bb,257,20150913
25739ad1c56a511fcac86018ac4e49bb,180,20150914
25739ad1c56a511fcac86018ac4e49bb,225,20150915
25739ad1c56a511fcac86018ac4e49bb,187,20150916
25739ad1c56a511fcac86018ac4e49bb,172,20150917
25739ad1c56a511fcac86018ac4e49bb,190,20150918
25739ad1c56a511fcac86018ac4e49bb,185,20150919
25739ad1c56a511fcac86018ac4e49bb,173,20150920
25739ad1c56a511fcac86018ac4e49bb,202,20150921
25739ad1c56a511fcac86018ac4e49bb,206,20150922
25739ad1c56a511fcac86018ac4e49bb,183,20150923
25739ad1c56a511fcac86018ac4e49bb,215,20150924
25739ad1c56a511fcac86018ac4e49bb,171,20150925
25739ad1c56a511fcac86018ac4e49bb,187,20150926
