0c80008b0a28d356026f4b1097041689,205,20150901
0c80008b0a28d356026f4b1097041689,206,20150902
0c80008b0a28d356026f4b1097041689,221,20150903
0c80008b0a28d356026f4b1097041689,209,20150904
0c80008b0a28d356026f4b1097041689,207,20150905
0c80008b0a28d356026f4b1097041689,231,20150906
0c80008b0a28d356026f4b1097041689,209,20150907
0c80008b0a28d356026f4b1097041689,214,20150908
0c80008b0a28d356026f4b1097041689,209,20150909
0c80008b0a28d356026f4b1097041689,208,20150910
0c80008b0a28d356026f4b1097041689,219,20150911
0c80008b0a28d356026f4b1097041689,220,20150912
0c80008b0a28d356026f4b1097041689,237,20150913
0c80008b0a28d356026f4b1097041689,224,20150914
0c80008b0a28d356026f4b1097041689,216,20150915
0c80008b0a28d356026f4b1097041689,226,20150916
0c80008b0a28d356026f4b1097041689,233,20150917
0c80008b0a28d356026f4b1097041689,220,20150918
0c80008b0a28d356026f4b1097041689,216,20150919
0c80008b0a28d356026f4b1097041689,244,20150920
0c80008b0a28d356026f4b1097041689,257,20150921
0c80008b0a28d356026f4b1097041689,250,20150922
0c80008b0a28d356026f4b1097041689,240,20150923
0c80008b0a28d356026f4b1097041689,248,20150924
0c80008b0a28d356026f4b1097041689,251,20150925
0c80008b0a28d356026f4b1097041689,228,20150926
0c80008b0a28d356026f4b1097041689,230,20150927
0c80008b0a28d356026f4b1097041689,220,20150928
0c80008b0a28d356026f4b1097041689,226,20150929
0c80008b0a28d356026f4b1097041689,228,20150930
0c80008b0a28d356026f4b1097041689,241,20151001
0c80008b0a28d356026f4b1097041689,242,20151002
0c80008b0a28d356026f4b1097041689,238,20151003
0c80008b0a28d356026f4b1097041689,223,20151004
0c80008b0a28d356026f4b1097041689,233,20151005
0c80008b0a28d356026f4b1097041689,208,20151006
0c80008b0a28d356026f4b1097041689,224,20151007
0c80008b0a28d356026f4b1097041689,216,20151008
0c80008b0a28d356026f4b1097041689,213,20151009
0c80008b0a28d356026f4b1097041689,233,20151010
0c80008b0a28d356026f4b1097041689,234,20151011
0c80008b0a28d356026f4b1097041689,223,20151012
0c80008b0a28d356026f4b1097041689,218,20151013
0c80008b0a28d356026f4b1097041689,213,20151014
0c80008b0a28d356026f4b1097041689,212,20151015
0c80008b0a28d356026f4b1097041689,210,20151016
0c80008b0a28d356026f4b1097041689,214,20151017
0c80008b0a28d356026f4b1097041689,229,20151018
0c80008b0a28d356026f4b1097041689,228,20151019
0c80008b0a28d356026f4b1097041689,225,20151020
0c80008b0a28d356026f4b1097041689,221,20151021
0c80008b0a28d356026f4b1097041689,224,20151022
0c80008b0a28d356026f4b1097041689,220,20151023
0c80008b0a28d356026f4b1097041689,231,20151024
0c80008b0a28d356026f4b1097041689,215,20151025
0c80008b0a28d356026f4b1097041689,218,20151026
0c80008b0a28d356026f4b1097041689,218,20151027
0c80008b0a28d356026f4b1097041689,223,20151028
0c80008b0a28d356026f4b1097041689,219,20151029
0c80008b0a28d356026f4b1097041689,215,20151030
25739ad1c56a511fcac86018ac4e49bb,206,20150901
25739ad1c56a511fcac86018ac4e49bb,213,20150902
25739ad1c56a511fcac86018ac4e49bb,214,20150903
25739ad1c56a511fcac86018ac4e49bb,214,20150904
25739ad1c56a511fcac86018ac4e49bb,231,20150905
25739ad1c56a511fcac86018ac4e49bb,209,20150906
25739ad1c56a511fcac86018ac4e49bb,210,20150907
25739ad1c56a511fcac86018ac4e49bb,201,20150908
25739ad1c56a511fcac86018ac4e49bb,184,20150909
25739ad1c56a511fcac86018ac4e49bb,235,20150910
25739ad1c56a511fcac86018ac4e49bb,219,20150911
25739ad1c56a511fcac86018ac4e49bb,217,20150912
25739ad1c56a511fcac86018ac4e49bb,208,20150913
25739ad1c56a511fcac86018ac4e49bb,205,20150914
25739ad1c56a511fcac86018ac4e49bb,192,20150915
25739ad1c56a511fcac86018ac4e49bb,187,20150916
25739ad1c56a511fcac86018ac4e49bb,203,20150917
25739ad1c56a511fcac86018ac4e49bb,227,20150918
25739ad1c56a511fcac86018ac4e49bb,258,20150919
25739ad1c56a511fcac86018ac4e49bb,230,20150920
25739ad1c56a511fcac86018ac4e49bb,231,20150921
25739ad1c56a511fcac86018ac4e49bb,209,20150922
25739ad1c56a511fcac86018ac4e49bb,204,20150923
25739ad1c56a511fcac86018ac4e49bb,203,20150924
25739ad1c56a511fcac86018ac4e49bb,211,20150925
25739ad1c56a511fcac86018ac4e49bb,241,20150926
25739ad1c56a511fcac86018ac4e49bb,237,20150927
25739ad1c56a511fcac86018ac4e49bb,236,20150928
25739ad1c56a511fcac86018ac4e49bb,223,20150929
25739ad1c56a511fcac86018ac4e49bb,195,20150930
25739ad1c56a511fcac86018ac4e49bb,202,20151001
25739ad1c56a511fcac86018ac4e49bb,223,20151002
25739ad1c56a511fcac86018ac4e49bb,243,20151003
25739ad1c56a511fcac86018ac4e49bb,237,20151004
25739ad1c56a511fcac86018ac4e49bb,237,20151005
25739ad1c56a511fcac86018ac4e49bb,231,20151006
25739ad1c56a511fcac86018ac4e49bb,213,20151007
25739ad1c56a511fcac86018ac4e49bb,197,20151008
25739ad1c56a511fcac86018ac4e49bb,201,20151009
25739ad1c56a511fcac86018ac4e49bb,212,20151010
25739ad1c56a511fcac86018ac4e49bb,225,20151011
25739ad1c56a511fcac86018ac4e49bb,235,20151012
25739ad1c56a511fcac86018ac4e49bb,231,20151013
25739ad1c56a511fcac86018ac4e49bb,226,20151014
25739ad1c56a511fcac86018ac4e49bb,214,20151015
25739ad1c56a511fcac86018ac4e49bb,228,20151016
25739ad1c56a511fcac86018ac4e49bb,209,20151017
25739ad1c56a511fcac86018ac4e49bb,233,20151018
25739ad1c56a511fcac86018ac4e49bb,238,20151019
25739ad1c56a511fcac86018ac4e49bb,234,20151020
25739ad1c56a511fcac86018ac4e49bb,230,20151021
25739ad1c56a511fcac86018ac4e49bb,224,20151022
25739ad1c56a511fcac86018ac4e49bb,211,20151023
25739ad1c56a511fcac86018ac4e49bb,210,20151024
25739ad1c56a511fcac86018ac4e49bb,214,20151025
25739ad1c56a511fcac86018ac4e49bb,228,20151026
25739ad1c56a511fcac86018ac4e49bb,236,20151027
25739ad1c56a511fcac86018ac4e49bb,231,20151028
25739ad1c56a511fcac86018ac4e49bb,228,20151029
25739ad1c56a511fcac86018ac4e49bb,216,20151030
2e14d32266ee6b4678595f8f50c369ac,2013,20150901
2e14d32266ee6b4678595f8f50c369ac,2022,20150902
2e14d32266ee6b4678595f8f50c369ac,2030,20150903
2e14d32266ee6b4678595f8f50c369ac,1917,20150904
2e14d32266ee6b4678595f8f50c369ac,2001,20150905
2e14d32266ee6b4678595f8f50c369ac,1982,20150906
2e14d32266ee6b4678595f8f50c369ac,2076,20150907
2e14d32266ee6b4678595f8f50c369ac,2016,20150908
2e14d32266ee6b4678595f8f50c369ac,1962,20150909
2e14d32266ee6b4678595f8f50c369ac,1990,20150910
2e14d32266ee6b4678595f8f50c369ac,2017,20150911
2e14d32266ee6b4678595f8f50c369ac,1963,20150912
2e14d32266ee6b4678595f8f50c369ac,1953,20150913
2e14d32266ee6b4678595f8f50c369ac,2033,20150914
2e14d32266ee6b4678595f8f50c369ac,2052,20150915
2e14d32266ee6b4678595f8f50c369ac,2007,20150916
2e14d32266ee6b4678595f8f50c369ac,1993,20150917
2e14d32266ee6b4678595f8f50c369ac,2116,20150918
2e14d32266ee6b4678595f8f50c369ac,2033,20150919
2e14d32266ee6b4678595f8f50c369ac,2068,20150920
2e14d32266ee6b4678595f8f50c369ac,2012,20150921
2e14d32266ee6b4678595f8f50c369ac,2016,20150922
2e14d32266ee6b4678595f8f50c369ac,2007,20150923
2e14d32266ee6b4678595f8f50c369ac,2003,20150924
2e14d32266ee6b4678595f8f50c369ac,2026,20150925
2e14d32266ee6b4678595f8f50c369ac,2015,20150926
2e14d32266ee6b4678595f8f50c369ac,2008,20150927
2e14d32266ee6b4678595f8f50c369ac,1997,20150928
2e14d32266ee6b4678595f8f50c369ac,2070,20150929
2e14d32266ee6b4678595f8f50c369ac,1967,20150930
2e14d32266ee6b4678595f8f50c369ac,2016,20151001
2e14d32266ee6b4678595f8f50c369ac,1986,20151002
2e14d32266ee6b4678595f8f50c369ac,1987,20151003
2e14d32266ee6b4678595f8f50c369ac,2004,20151004
2e14d32266ee6b4678595f8f50c369ac,2034,20151005
2e14d32266ee6b4678595f8f50c369ac,2080,20151006
2e14d32266ee6b4678595f8f50c369ac,1990,20151007
2e14d32266ee6b4678595f8f50c369ac,1999,20151008
2e14d32266ee6b4678595f8f50c369ac,2061,20151009
2e14d32266ee6b4678595f8f50c369ac,2001,20151010
2e14d32266ee6b4678595f8f50c369ac,2008,20151011
2e14d32266ee6b4678595f8f50c369ac,2056,20151012
2e14d32266ee6b4678595f8f50c369ac,2031,20151013
2e14d32266ee6b4678595f8f50c369ac,2026,20151014
2e14d32266ee6b4678595f8f50c369ac,1998,20151015
2e14d32266ee6b4678595f8f50c369ac,2030,20151016
2e14d32266ee6b4678595f8f50c369ac,2008,20151017
2e14d32266ee6b4678595f8f50c369ac,2001,20151018
2e14d32266ee6b4678595f8f50c369ac,2029,20151019
2e14d32266ee6b4678595f8f50c369ac,2016,20151020
2e14d32266ee6b4678595f8f50c369ac,2008,20151021
2e14d32266ee6b4678595f8f50c369ac,2021,20151022
2e14d32266ee6b4678595f8f50c369ac,2012,20151023
2e14d32266ee6b4678595f8f50c369ac,2020,20151024
2e14d32266ee6b4678595f8f50c369ac,2004,20151025
2e14d32266ee6b4678595f8f50c369ac,1999,20151026
2e14d32266ee6b4678595f8f50c369ac,2036,20151027
2e14d32266ee6b4678595f8f50c369ac,2004,20151028
2e14d32266ee6b4678595f8f50c369ac,2006,20151029
2e14d32266ee6b4678595f8f50c369ac,2043,20151030
445a257964b9689f115a69e8cc5dcb75,181,20150901
445a257964b9689f115a69e8cc5dcb75,176,20150902
445a257964b9689f115a69e8cc5dcb75,192,20150903
445a257964b9689f115a69e8cc5dcb75,176,20150904
445a257964b9689f115a69e8cc5dcb75,183,20150905
445a257964b9689f115a69e8cc5dcb75,174,20150906
445a257964b9689f115a69e8cc5dcb75,150,20150907
445a257964b9689f115a69e8cc5dcb75,163,20150908
445a257964b9689f115a69e8cc5dcb75,192,20150909
445a257964b9689f115a69e8cc5dcb75,169,20150910
445a257964b9689f115a69e8cc5dcb75,170,20150911
445a257964b9689f115a69e8cc5dcb75,209,20150912
445a257964b9689f115a69e8cc5dcb75,181,20150913
445a257964b9689f115a69e8cc5dcb75,181,20150914
445a257964b9689f115a69e8cc5dcb75,175,20150915
445a257964b9689f115a69e8cc5dcb75,187,20150916
445a257964b9689f115a69e8cc5dcb75,171,20150917
445a257964b9689f115a69e8cc5dcb75,161,20150918
445a257964b9689f115a69e8cc5dcb75,162,20150919
445a257964b9689f115a69e8cc5dcb75,160,20150920
445a257964b9689f115a69e8cc5dcb75,167,20150921
445a257964b9689f115a69e8cc5dcb75,165,20150922
445a257964b9689f115a69e8cc5dcb75,174,20150923
445a257964b9689f115a69e8cc5dcb75,180,20150924
445a257964b9689f115a69e8cc5dcb75,188,20150925
445a257964b9689f115a69e8cc5dcb75,183,20150926
445a257964b9689f115a69e8cc5dcb75,175,20150927
