0c80008b0a28d356026f4b1097041689,220,20150901
0c80008b0a28d356026f4b1097041689,213,20150902
0c80008b0a28d356026f4b1097041689,222,20150903
0c80008b0a28d356026f4b1097041689,222,20150904
0c80008b0a28d356026f4b1097041689,211,20150905
0c80008b0a28d356026f4b1097041689,228,20150906
0c80008b0a28d356026f4b1097041689,206,20150907
0c80008b0a28d356026f4b1097041689,227,20150908
0c80008b0a28d356026f4b1097041689,213,20150909
0c80008b0a28d356026f4b1097041689,214,20150910
0c80008b0a28d356026f4b1097041689,227,20150911
0c80008b0a28d356026f4b1097041689,212,20150912
0c80008b0a28d356026f4b1097041689,225,20150913
0c80008b0a28d356026f4b1097041689,220,20150914
0c80008b0a28d356026f4b1097041689,222,20150915
0c80008b0a28d356026f4b1097041689,219,20150916
0c80008b0a28d356026f4b1097041689,219,20150917
0c80008b0a28d356026f4b1097041689,219,20150918
0c80008b0a28d356026f4b1097041689,216,20150919
0c80008b0a28d356026f4b1097041689,224,20150920
0c80008b0a28d356026f4b1097041689,218,20150921
0c80008b0a28d356026f4b1097041689,218,20150922
0c80008b0a28d356026f4b1097041689,225,20150923
0c80008b0a28d356026f4b1097041689,220,20150924
0c80008b0a28d356026f4b1097041689,223,20150925
0c80008b0a28d356026f4b1097041689,217,20150926
0c80008b0a28d356026f4b1097041689,221,20150927
0c80008b0a28d356026f4b1097041689,224,20150928
0c80008b0a28d356026f4b1097041689,221,20150929
0c80008b0a28d356026f4b1097041689,226,20150930
0c80008b0a28d356026f4b1097041689,225,20151001
0c80008b0a28d356026f4b1097041689,233,20151002
0c80008b0a28d356026f4b1097041689,219,20151003
0c80008b0a28d356026f4b1097041689,228,20151004
0c80008b0a28d356026f4b1097041689,221,20151005
0c80008b0a28d356026f4b1097041689,213,20151006
0c80008b0a28d356026f4b1097041689,223,20151007
0c80008b0a28d356026f4b1097041689,219,20151008
0c80008b0a28d356026f4b1097041689,214,20151009
0c80008b0a28d356026f4b1097041689,225,20151010
0c80008b0a28d356026f4b1097041689,220,20151011
0c80008b0a28d356026f4b1097041689,218,20151012
0c80008b0a28d356026f4b1097041689,222,20151013
0c80008b0a28d356026f4b1097041689,219,20151014
0c80008b0a28d356026f4b1097041689,215,20151015
0c80008b0a28d356026f4b1097041689,215,20151016
0c80008b0a28d356026f4b1097041689,216,20151017
0c80008b0a28d356026f4b1097041689,220,20151018
0c80008b0a28d356026f4b1097041689,222,20151019
0c80008b0a28d356026f4b1097041689,221,20151020
0c80008b0a28d356026f4b1097041689,221,20151021
0c80008b0a28d356026f4b1097041689,221,20151022
0c80008b0a28d356026f4b1097041689,221,20151023
0c80008b0a28d356026f4b1097041689,221,20151024
0c80008b0a28d356026f4b1097041689,216,20151025
0c80008b0a28d356026f4b1097041689,217,20151026
0c80008b0a28d356026f4b1097041689,220,20151027
0c80008b0a28d356026f4b1097041689,221,20151028
0c80008b0a28d356026f4b1097041689,220,20151029
0c80008b0a28d356026f4b1097041689,219,20151030
25739ad1c56a511fcac86018ac4e49bb,194,20150901
25739ad1c56a511fcac86018ac4e49bb,195,20150902
25739ad1c56a511fcac86018ac4e49bb,206,20150903
25739ad1c56a511fcac86018ac4e49bb,200,20150904
25739ad1c56a511fcac86018ac4e49bb,214,20150905
25739ad1c56a511fcac86018ac4e49bb,198,20150906
25739ad1c56a511fcac86018ac4e49bb,193,20150907
25739ad1c56a511fcac86018ac4e49bb,197,20150908
25739ad1c56a511fcac86018ac4e49bb,194,20150909
25739ad1c56a511fcac86018ac4e49bb,208,20150910
25739ad1c56a511fcac86018ac4e49bb,210,20150911
25739ad1c56a511fcac86018ac4e49bb,204,20150912
25739ad1c56a511fcac86018ac4e49bb,205,20150913
25739ad1c56a511fcac86018ac4e49bb,197,20150914
25739ad1c56a511fcac86018ac4e49bb,200,20150915
25739ad1c56a511fcac86018ac4e49bb,198,20150916
25739ad1c56a511fcac86018ac4e49bb,202,20150917
25739ad1c56a511fcac86018ac4e49bb,208,20150918
25739ad1c56a511fcac86018ac4e49bb,208,20150919
