,artist_id,down,ds
0,025943df23acf5d3863b35fa6e0d79ec,101,2015-03-01
1,025943df23acf5d3863b35fa6e0d79ec,71,2015-03-02
2,025943df23acf5d3863b35fa6e0d79ec,73,2015-03-03
3,025943df23acf5d3863b35fa6e0d79ec,181,2015-03-04
4,025943df23acf5d3863b35fa6e0d79ec,251,2015-03-05
5,025943df23acf5d3863b35fa6e0d79ec,116,2015-03-06
6,025943df23acf5d3863b35fa6e0d79ec,146,2015-03-07
7,025943df23acf5d3863b35fa6e0d79ec,153,2015-03-08
8,025943df23acf5d3863b35fa6e0d79ec,99,2015-03-09
9,025943df23acf5d3863b35fa6e0d79ec,102,2015-03-10
10,025943df23acf5d3863b35fa6e0d79ec,94,2015-03-11
11,025943df23acf5d3863b35fa6e0d79ec,112,2015-03-12
12,025943df23acf5d3863b35fa6e0d79ec,97,2015-03-13
13,025943df23acf5d3863b35fa6e0d79ec,173,2015-03-14
14,025943df23acf5d3863b35fa6e0d79ec,165,2015-03-15
15,025943df23acf5d3863b35fa6e0d79ec,111,2015-03-16
16,025943df23acf5d3863b35fa6e0d79ec,131,2015-03-17
17,025943df23acf5d3863b35fa6e0d79ec,229,2015-03-18
18,025943df23acf5d3863b35fa6e0d79ec,127,2015-03-19
19,025943df23acf5d3863b35fa6e0d79ec,189,2015-03-20
20,025943df23acf5d3863b35fa6e0d79ec,153,2015-03-21
21,025943df23acf5d3863b35fa6e0d79ec,205,2015-03-22
22,025943df23acf5d3863b35fa6e0d79ec,149,2015-03-23
23,025943df23acf5d3863b35fa6e0d79ec,122,2015-03-24
24,025943df23acf5d3863b35fa6e0d79ec,133,2015-03-25
25,025943df23acf5d3863b35fa6e0d79ec,191,2015-03-26
26,025943df23acf5d3863b35fa6e0d79ec,205,2015-03-27
27,025943df23acf5d3863b35fa6e0d79ec,387,2015-03-28
28,025943df23acf5d3863b35fa6e0d79ec,214,2015-03-29
29,025943df23acf5d3863b35fa6e0d79ec,292,2015-03-30
30,025943df23acf5d3863b35fa6e0d79ec,218,2015-03-31
31,025943df23acf5d3863b35fa6e0d79ec,172,2015-04-01
32,025943df23acf5d3863b35fa6e0d79ec,200,2015-04-02
33,025943df23acf5d3863b35fa6e0d79ec,228,2015-04-03
34,025943df23acf5d3863b35fa6e0d79ec,241,2015-04-04
35,025943df23acf5d3863b35fa6e0d79ec,190,2015-04-05
36,025943df23acf5d3863b35fa6e0d79ec,285,2015-04-06
37,025943df23acf5d3863b35fa6e0d79ec,192,2015-04-07
38,025943df23acf5d3863b35fa6e0d79ec,242,2015-04-08
39,025943df23acf5d3863b35fa6e0d79ec,267,2015-04-09
40,025943df23acf5d3863b35fa6e0d79ec,336,2015-04-10
41,025943df23acf5d3863b35fa6e0d79ec,484,2015-04-11
42,025943df23acf5d3863b35fa6e0d79ec,438,2015-04-12
43,025943df23acf5d3863b35fa6e0d79ec,743,2015-04-13
44,025943df23acf5d3863b35fa6e0d79ec,386,2015-04-14
45,025943df23acf5d3863b35fa6e0d79ec,533,2015-04-15
46,025943df23acf5d3863b35fa6e0d79ec,317,2015-04-16
47,025943df23acf5d3863b35fa6e0d79ec,435,2015-04-17
48,025943df23acf5d3863b35fa6e0d79ec,233,2015-04-18
49,025943df23acf5d3863b35fa6e0d79ec,344,2015-04-19
50,025943df23acf5d3863b35fa6e0d79ec,475,2015-04-20
51,025943df23acf5d3863b35fa6e0d79ec,340,2015-04-21
52,025943df23acf5d3863b35fa6e0d79ec,379,2015-04-22
53,025943df23acf5d3863b35fa6e0d79ec,348,2015-04-23
54,025943df23acf5d3863b35fa6e0d79ec,322,2015-04-24
55,025943df23acf5d3863b35fa6e0d79ec,245,2015-04-25
56,025943df23acf5d3863b35fa6e0d79ec,235,2015-04-26
57,025943df23acf5d3863b35fa6e0d79ec,432,2015-04-27
58,025943df23acf5d3863b35fa6e0d79ec,483,2015-04-28
59,025943df23acf5d3863b35fa6e0d79ec,648,2015-04-29
60,025943df23acf5d3863b35fa6e0d79ec,442,2015-04-30
61,025943df23acf5d3863b35fa6e0d79ec,261,2015-05-01
62,025943df23acf5d3863b35fa6e0d79ec,300,2015-05-02
63,025943df23acf5d3863b35fa6e0d79ec,342,2015-05-03
64,025943df23acf5d3863b35fa6e0d79ec,371,2015-05-04
65,025943df23acf5d3863b35fa6e0d79ec,329,2015-05-05
66,025943df23acf5d3863b35fa6e0d79ec,428,2015-05-06
67,025943df23acf5d3863b35fa6e0d79ec,301,2015-05-07
68,025943df23acf5d3863b35fa6e0d79ec,232,2015-05-08
69,025943df23acf5d3863b35fa6e0d79ec,349,2015-05-09
70,025943df23acf5d3863b35fa6e0d79ec,203,2015-05-10
71,025943df23acf5d3863b35fa6e0d79ec,275,2015-05-11
72,025943df23acf5d3863b35fa6e0d79ec,232,2015-05-12
73,025943df23acf5d3863b35fa6e0d79ec,263,2015-05-13
74,025943df23acf5d3863b35fa6e0d79ec,459,2015-05-14
75,025943df23acf5d3863b35fa6e0d79ec,431,2015-05-15
76,025943df23acf5d3863b35fa6e0d79ec,379,2015-05-16
77,025943df23acf5d3863b35fa6e0d79ec,391,2015-05-17
78,025943df23acf5d3863b35fa6e0d79ec,199,2015-05-18
79,025943df23acf5d3863b35fa6e0d79ec,238,2015-05-19
80,025943df23acf5d3863b35fa6e0d79ec,362,2015-05-20
81,025943df23acf5d3863b35fa6e0d79ec,510,2015-05-21
82,025943df23acf5d3863b35fa6e0d79ec,312,2015-05-22
83,025943df23acf5d3863b35fa6e0d79ec,317,2015-05-23
84,025943df23acf5d3863b35fa6e0d79ec,239,2015-05-24
85,025943df23acf5d3863b35fa6e0d79ec,228,2015-05-25
86,025943df23acf5d3863b35fa6e0d79ec,262,2015-05-26
87,025943df23acf5d3863b35fa6e0d79ec,367,2015-05-27
88,025943df23acf5d3863b35fa6e0d79ec,306,2015-05-28
89,025943df23acf5d3863b35fa6e0d79ec,390,2015-05-29
90,025943df23acf5d3863b35fa6e0d79ec,350,2015-05-30
91,025943df23acf5d3863b35fa6e0d79ec,424,2015-05-31
92,025943df23acf5d3863b35fa6e0d79ec,204,2015-06-01
93,025943df23acf5d3863b35fa6e0d79ec,277,2015-06-02
94,025943df23acf5d3863b35fa6e0d79ec,392,2015-06-03
95,025943df23acf5d3863b35fa6e0d79ec,323,2015-06-04
96,025943df23acf5d3863b35fa6e0d79ec,207,2015-06-05
97,025943df23acf5d3863b35fa6e0d79ec,416,2015-06-06
98,025943df23acf5d3863b35fa6e0d79ec,309,2015-06-07
99,025943df23acf5d3863b35fa6e0d79ec,395,2015-06-08
100,025943df23acf5d3863b35fa6e0d79ec,224,2015-06-09
101,025943df23acf5d3863b35fa6e0d79ec,301,2015-06-10
102,025943df23acf5d3863b35fa6e0d79ec,222,2015-06-11
103,025943df23acf5d3863b35fa6e0d79ec,260,2015-06-12
104,025943df23acf5d3863b35fa6e0d79ec,179,2015-06-13
105,025943df23acf5d3863b35fa6e0d79ec,233,2015-06-14
106,025943df23acf5d3863b35fa6e0d79ec,301,2015-06-15
107,025943df23acf5d3863b35fa6e0d79ec,201,2015-06-16
108,025943df23acf5d3863b35fa6e0d79ec,254,2015-06-17
109,025943df23acf5d3863b35fa6e0d79ec,215,2015-06-18
110,025943df23acf5d3863b35fa6e0d79ec,212,2015-06-19
111,025943df23acf5d3863b35fa6e0d79ec,230,2015-06-20
112,025943df23acf5d3863b35fa6e0d79ec,177,2015-06-21
113,025943df23acf5d3863b35fa6e0d79ec,150,2015-06-22
114,025943df23acf5d3863b35fa6e0d79ec,231,2015-06-23
