,artist_id,down,ds
0,ca3e42dfdb7529d540141548674bc63e,1,2015-03-12
1,ca3e42dfdb7529d540141548674bc63e,2,2015-03-13
2,ca3e42dfdb7529d540141548674bc63e,1,2015-03-28
3,ca3e42dfdb7529d540141548674bc63e,2,2015-03-30
4,ca3e42dfdb7529d540141548674bc63e,2,2015-03-31
5,ca3e42dfdb7529d540141548674bc63e,4,2015-04-01
6,ca3e42dfdb7529d540141548674bc63e,5,2015-04-02
7,ca3e42dfdb7529d540141548674bc63e,7,2015-04-03
8,ca3e42dfdb7529d540141548674bc63e,1,2015-04-04
9,ca3e42dfdb7529d540141548674bc63e,4,2015-04-05
10,ca3e42dfdb7529d540141548674bc63e,1,2015-04-06
11,ca3e42dfdb7529d540141548674bc63e,2,2015-04-07
12,ca3e42dfdb7529d540141548674bc63e,5,2015-04-09
13,ca3e42dfdb7529d540141548674bc63e,6,2015-04-10
14,ca3e42dfdb7529d540141548674bc63e,1,2015-04-11
15,ca3e42dfdb7529d540141548674bc63e,3,2015-04-12
16,ca3e42dfdb7529d540141548674bc63e,2,2015-04-13
17,ca3e42dfdb7529d540141548674bc63e,5,2015-04-15
18,ca3e42dfdb7529d540141548674bc63e,6,2015-04-16
19,ca3e42dfdb7529d540141548674bc63e,4,2015-04-17
20,ca3e42dfdb7529d540141548674bc63e,5,2015-04-18
21,ca3e42dfdb7529d540141548674bc63e,4,2015-04-19
22,ca3e42dfdb7529d540141548674bc63e,3,2015-04-20
23,ca3e42dfdb7529d540141548674bc63e,2,2015-04-21
24,ca3e42dfdb7529d540141548674bc63e,2,2015-04-22
25,ca3e42dfdb7529d540141548674bc63e,7,2015-04-23
26,ca3e42dfdb7529d540141548674bc63e,4,2015-04-24
27,ca3e42dfdb7529d540141548674bc63e,2,2015-04-25
28,ca3e42dfdb7529d540141548674bc63e,5,2015-04-26
29,ca3e42dfdb7529d540141548674bc63e,5,2015-04-27
30,ca3e42dfdb7529d540141548674bc63e,4,2015-04-28
31,ca3e42dfdb7529d540141548674bc63e,5,2015-04-29
32,ca3e42dfdb7529d540141548674bc63e,7,2015-04-30
33,ca3e42dfdb7529d540141548674bc63e,5,2015-05-01
34,ca3e42dfdb7529d540141548674bc63e,1,2015-05-02
35,ca3e42dfdb7529d540141548674bc63e,9,2015-05-03
36,ca3e42dfdb7529d540141548674bc63e,2,2015-05-04
37,ca3e42dfdb7529d540141548674bc63e,3,2015-05-05
38,ca3e42dfdb7529d540141548674bc63e,3,2015-05-06
39,ca3e42dfdb7529d540141548674bc63e,3,2015-05-07
40,ca3e42dfdb7529d540141548674bc63e,2,2015-05-09
41,ca3e42dfdb7529d540141548674bc63e,4,2015-05-10
42,ca3e42dfdb7529d540141548674bc63e,5,2015-05-11
43,ca3e42dfdb7529d540141548674bc63e,2,2015-05-12
