,artist_id,down,ds
0,ffd47cf9cb66d226575336f0fa42ae25,1,2015-03-16
1,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-01
2,ffd47cf9cb66d226575336f0fa42ae25,4,2015-04-02
3,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-07
4,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-08
5,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-09
6,ffd47cf9cb66d226575336f0fa42ae25,3,2015-04-11
7,ffd47cf9cb66d226575336f0fa42ae25,6,2015-04-12
8,ffd47cf9cb66d226575336f0fa42ae25,2,2015-04-14
9,ffd47cf9cb66d226575336f0fa42ae25,2,2015-04-16
10,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-17
11,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-18
12,ffd47cf9cb66d226575336f0fa42ae25,2,2015-04-19
13,ffd47cf9cb66d226575336f0fa42ae25,3,2015-04-20
14,ffd47cf9cb66d226575336f0fa42ae25,3,2015-04-21
15,ffd47cf9cb66d226575336f0fa42ae25,4,2015-04-23
16,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-24
17,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-26
18,ffd47cf9cb66d226575336f0fa42ae25,2,2015-04-27
19,ffd47cf9cb66d226575336f0fa42ae25,1,2015-04-28
20,ffd47cf9cb66d226575336f0fa42ae25,2,2015-04-29
21,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-01
22,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-02
23,ffd47cf9cb66d226575336f0fa42ae25,2,2015-05-05
24,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-06
25,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-09
26,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-10
27,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-16
28,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-18
29,ffd47cf9cb66d226575336f0fa42ae25,2,2015-05-21
30,ffd47cf9cb66d226575336f0fa42ae25,2,2015-05-22
31,ffd47cf9cb66d226575336f0fa42ae25,2,2015-05-23
32,ffd47cf9cb66d226575336f0fa42ae25,3,2015-05-24
33,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-25
34,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-26
35,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-28
36,ffd47cf9cb66d226575336f0fa42ae25,1,2015-05-31
37,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-03
38,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-05
39,ffd47cf9cb66d226575336f0fa42ae25,2,2015-06-07
40,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-09
41,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-10
42,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-11
43,ffd47cf9cb66d226575336f0fa42ae25,2,2015-06-12
44,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-13
45,ffd47cf9cb66d226575336f0fa42ae25,3,2015-06-14
46,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-15
47,ffd47cf9cb66d226575336f0fa42ae25,2,2015-06-21
48,ffd47cf9cb66d226575336f0fa42ae25,3,2015-06-22
49,ffd47cf9cb66d226575336f0fa42ae25,2,2015-06-24
50,ffd47cf9cb66d226575336f0fa42ae25,2,2015-06-26
51,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-27
52,ffd47cf9cb66d226575336f0fa42ae25,1,2015-06-28
53,ffd47cf9cb66d226575336f0fa42ae25,1,2015-07-05
54,ffd47cf9cb66d226575336f0fa42ae25,1,2015-07-06
55,ffd47cf9cb66d226575336f0fa42ae25,1,2015-07-08
56,ffd47cf9cb66d226575336f0fa42ae25,1,2015-07-12
57,ffd47cf9cb66d226575336f0fa42ae25,3,2015-07-14
58,ffd47cf9cb66d226575336f0fa42ae25,1,2015-07-17
59,ffd47cf9cb66d226575336f0fa42ae25,1,2015-07-22
60,ffd47cf9cb66d226575336f0fa42ae25,2,2015-07-23
61,ffd47cf9cb66d226575336f0fa42ae25,1,2015-07-25
62,ffd47cf9cb66d226575336f0fa42ae25,2,2015-07-29
63,ffd47cf9cb66d226575336f0fa42ae25,1,2015-08-02
64,ffd47cf9cb66d226575336f0fa42ae25,2,2015-08-05
65,ffd47cf9cb66d226575336f0fa42ae25,2,2015-08-07
66,ffd47cf9cb66d226575336f0fa42ae25,2,2015-08-08
67,ffd47cf9cb66d226575336f0fa42ae25,3,2015-08-09
68,ffd47cf9cb66d226575336f0fa42ae25,1,2015-08-10
69,ffd47cf9cb66d226575336f0fa42ae25,1,2015-08-11
70,ffd47cf9cb66d226575336f0fa42ae25,1,2015-08-13
71,ffd47cf9cb66d226575336f0fa42ae25,2,2015-08-14
72,ffd47cf9cb66d226575336f0fa42ae25,1,2015-08-16
73,ffd47cf9cb66d226575336f0fa42ae25,7,2015-08-17
74,ffd47cf9cb66d226575336f0fa42ae25,4,2015-08-18
75,ffd47cf9cb66d226575336f0fa42ae25,5,2015-08-19
76,ffd47cf9cb66d226575336f0fa42ae25,2,2015-08-21
77,ffd47cf9cb66d226575336f0fa42ae25,8,2015-08-22
78,ffd47cf9cb66d226575336f0fa42ae25,5,2015-08-24
79,ffd47cf9cb66d226575336f0fa42ae25,2,2015-08-26
80,ffd47cf9cb66d226575336f0fa42ae25,1,2015-08-29
81,ffd47cf9cb66d226575336f0fa42ae25,1,2015-08-30
