,artist_id,down,ds
0,1731019fbaa825714d5f8e61ad1bb7ff,7,20150301
1,1731019fbaa825714d5f8e61ad1bb7ff,14,20150302
2,1731019fbaa825714d5f8e61ad1bb7ff,23,20150303
3,1731019fbaa825714d5f8e61ad1bb7ff,23,20150304
4,1731019fbaa825714d5f8e61ad1bb7ff,5,20150305
5,1731019fbaa825714d5f8e61ad1bb7ff,62,20150306
6,1731019fbaa825714d5f8e61ad1bb7ff,26,20150307
7,1731019fbaa825714d5f8e61ad1bb7ff,18,20150308
8,1731019fbaa825714d5f8e61ad1bb7ff,74,20150309
9,1731019fbaa825714d5f8e61ad1bb7ff,23,20150310
10,1731019fbaa825714d5f8e61ad1bb7ff,10,20150311
11,1731019fbaa825714d5f8e61ad1bb7ff,25,20150312
12,1731019fbaa825714d5f8e61ad1bb7ff,18,20150313
13,1731019fbaa825714d5f8e61ad1bb7ff,18,20150314
14,1731019fbaa825714d5f8e61ad1bb7ff,13,20150315
15,1731019fbaa825714d5f8e61ad1bb7ff,19,20150316
16,1731019fbaa825714d5f8e61ad1bb7ff,77,20150317
17,1731019fbaa825714d5f8e61ad1bb7ff,107,20150318
18,1731019fbaa825714d5f8e61ad1bb7ff,42,20150319
19,1731019fbaa825714d5f8e61ad1bb7ff,45,20150320
20,1731019fbaa825714d5f8e61ad1bb7ff,36,20150321
21,1731019fbaa825714d5f8e61ad1bb7ff,92,20150322
22,1731019fbaa825714d5f8e61ad1bb7ff,90,20150323
23,1731019fbaa825714d5f8e61ad1bb7ff,184,20150324
24,1731019fbaa825714d5f8e61ad1bb7ff,166,20150325
25,1731019fbaa825714d5f8e61ad1bb7ff,110,20150326
26,1731019fbaa825714d5f8e61ad1bb7ff,142,20150327
27,1731019fbaa825714d5f8e61ad1bb7ff,152,20150328
28,1731019fbaa825714d5f8e61ad1bb7ff,191,20150329
29,1731019fbaa825714d5f8e61ad1bb7ff,199,20150330
30,1731019fbaa825714d5f8e61ad1bb7ff,166,20150331
31,1731019fbaa825714d5f8e61ad1bb7ff,101,20150401
32,1731019fbaa825714d5f8e61ad1bb7ff,76,20150402
33,1731019fbaa825714d5f8e61ad1bb7ff,82,20150403
34,1731019fbaa825714d5f8e61ad1bb7ff,72,20150404
35,1731019fbaa825714d5f8e61ad1bb7ff,67,20150405
36,1731019fbaa825714d5f8e61ad1bb7ff,101,20150406
37,1731019fbaa825714d5f8e61ad1bb7ff,51,20150407
38,1731019fbaa825714d5f8e61ad1bb7ff,55,20150408
39,1731019fbaa825714d5f8e61ad1bb7ff,89,20150409
40,1731019fbaa825714d5f8e61ad1bb7ff,36,20150410
41,1731019fbaa825714d5f8e61ad1bb7ff,64,20150411
42,1731019fbaa825714d5f8e61ad1bb7ff,53,20150412
43,1731019fbaa825714d5f8e61ad1bb7ff,68,20150413
44,1731019fbaa825714d5f8e61ad1bb7ff,52,20150414
45,1731019fbaa825714d5f8e61ad1bb7ff,63,20150415
46,1731019fbaa825714d5f8e61ad1bb7ff,65,20150416
47,1731019fbaa825714d5f8e61ad1bb7ff,54,20150417
48,1731019fbaa825714d5f8e61ad1bb7ff,70,20150418
49,1731019fbaa825714d5f8e61ad1bb7ff,63,20150419
50,1731019fbaa825714d5f8e61ad1bb7ff,48,20150420
51,1731019fbaa825714d5f8e61ad1bb7ff,59,20150421
52,1731019fbaa825714d5f8e61ad1bb7ff,91,20150422
53,1731019fbaa825714d5f8e61ad1bb7ff,63,20150423
54,1731019fbaa825714d5f8e61ad1bb7ff,34,20150424
55,1731019fbaa825714d5f8e61ad1bb7ff,40,20150425
56,1731019fbaa825714d5f8e61ad1bb7ff,35,20150426
57,1731019fbaa825714d5f8e61ad1bb7ff,79,20150427
58,1731019fbaa825714d5f8e61ad1bb7ff,49,20150428
59,1731019fbaa825714d5f8e61ad1bb7ff,98,20150429
60,1731019fbaa825714d5f8e61ad1bb7ff,53,20150430
61,1731019fbaa825714d5f8e61ad1bb7ff,56,20150501
62,1731019fbaa825714d5f8e61ad1bb7ff,50,20150502
63,1731019fbaa825714d5f8e61ad1bb7ff,71,20150503
64,1731019fbaa825714d5f8e61ad1bb7ff,44,20150504
65,1731019fbaa825714d5f8e61ad1bb7ff,40,20150505
66,1731019fbaa825714d5f8e61ad1bb7ff,42,20150506
67,1731019fbaa825714d5f8e61ad1bb7ff,37,20150507
68,1731019fbaa825714d5f8e61ad1bb7ff,50,20150508
