,artist_id,down,ds
0,40bbb0da5570702dd6ff3af5e9e3aea6,74,2015-03-01
1,40bbb0da5570702dd6ff3af5e9e3aea6,133,2015-03-02
2,40bbb0da5570702dd6ff3af5e9e3aea6,65,2015-03-03
3,40bbb0da5570702dd6ff3af5e9e3aea6,71,2015-03-04
4,40bbb0da5570702dd6ff3af5e9e3aea6,69,2015-03-05
5,40bbb0da5570702dd6ff3af5e9e3aea6,57,2015-03-06
6,40bbb0da5570702dd6ff3af5e9e3aea6,55,2015-03-07
7,40bbb0da5570702dd6ff3af5e9e3aea6,58,2015-03-08
8,40bbb0da5570702dd6ff3af5e9e3aea6,118,2015-03-09
9,40bbb0da5570702dd6ff3af5e9e3aea6,69,2015-03-10
10,40bbb0da5570702dd6ff3af5e9e3aea6,58,2015-03-11
11,40bbb0da5570702dd6ff3af5e9e3aea6,123,2015-03-12
12,40bbb0da5570702dd6ff3af5e9e3aea6,92,2015-03-13
13,40bbb0da5570702dd6ff3af5e9e3aea6,72,2015-03-14
14,40bbb0da5570702dd6ff3af5e9e3aea6,111,2015-03-15
15,40bbb0da5570702dd6ff3af5e9e3aea6,54,2015-03-16
16,40bbb0da5570702dd6ff3af5e9e3aea6,64,2015-03-17
17,40bbb0da5570702dd6ff3af5e9e3aea6,127,2015-03-18
18,40bbb0da5570702dd6ff3af5e9e3aea6,92,2015-03-19
19,40bbb0da5570702dd6ff3af5e9e3aea6,124,2015-03-20
20,40bbb0da5570702dd6ff3af5e9e3aea6,96,2015-03-21
21,40bbb0da5570702dd6ff3af5e9e3aea6,113,2015-03-22
22,40bbb0da5570702dd6ff3af5e9e3aea6,63,2015-03-23
23,40bbb0da5570702dd6ff3af5e9e3aea6,94,2015-03-24
24,40bbb0da5570702dd6ff3af5e9e3aea6,132,2015-03-25
25,40bbb0da5570702dd6ff3af5e9e3aea6,66,2015-03-26
26,40bbb0da5570702dd6ff3af5e9e3aea6,96,2015-03-27
27,40bbb0da5570702dd6ff3af5e9e3aea6,99,2015-03-28
28,40bbb0da5570702dd6ff3af5e9e3aea6,69,2015-03-29
29,40bbb0da5570702dd6ff3af5e9e3aea6,98,2015-03-30
30,40bbb0da5570702dd6ff3af5e9e3aea6,90,2015-03-31
31,40bbb0da5570702dd6ff3af5e9e3aea6,108,2015-04-01
32,40bbb0da5570702dd6ff3af5e9e3aea6,105,2015-04-02
33,40bbb0da5570702dd6ff3af5e9e3aea6,183,2015-04-03
34,40bbb0da5570702dd6ff3af5e9e3aea6,99,2015-04-04
35,40bbb0da5570702dd6ff3af5e9e3aea6,212,2015-04-05
36,40bbb0da5570702dd6ff3af5e9e3aea6,97,2015-04-06
