89.0,79.0,48.0,21.0,19.0,13.0,8.0,8.0,7.0,6.0
142.0,31.0,27.0,17.0,9.0,9.0,6.0,6.0,5.0,5.0
190.0,28.0,25.0,15.0,13.0,11.0,9.0,8.0,7.0,7.0
164.0,34.0,34.0,23.0,20.0,12.0,12.0,10.0,9.0,8.0
308.0,120.0,40.0,35.0,27.0,22.0,13.0,12.0,11.0,10.0
113.0,45.0,42.0,29.0,19.0,17.0,16.0,14.0,13.0,11.0
142.0,51.0,40.0,23.0,14.0,14.0,14.0,14.0,13.0,13.0
146.0,39.0,29.0,27.0,23.0,13.0,9.0,8.0,8.0,7.0
127.0,25.0,20.0,19.0,13.0,11.0,10.0,7.0,7.0,7.0
139.0,40.0,29.0,24.0,11.0,9.0,8.0,7.0,6.0,6.0
149.0,31.0,30.0,22.0,22.0,20.0,17.0,10.0,8.0,7.0
154.0,47.0,31.0,26.0,17.0,15.0,8.0,7.0,7.0,6.0
171.0,73.0,48.0,38.0,23.0,19.0,13.0,11.0,10.0,9.0
213.0,37.0,35.0,24.0,18.0,12.0,12.0,12.0,10.0,9.0
134.0,51.0,47.0,40.0,23.0,17.0,13.0,11.0,10.0,8.0
152.0,81.0,48.0,47.0,27.0,9.0,9.0,8.0,7.0,6.0
151.0,65.0,42.0,28.0,16.0,12.0,9.0,8.0,7.0,7.0
147.0,59.0,33.0,24.0,15.0,10.0,8.0,8.0,8.0,8.0
195.0,68.0,55.0,34.0,22.0,18.0,17.0,13.0,12.0,11.0
235.0,70.0,34.0,29.0,28.0,13.0,13.0,12.0,11.0,8.0
161.0,63.0,32.0,25.0,24.0,15.0,13.0,13.0,9.0,9.0
190.0,81.0,35.0,25.0,17.0,12.0,11.0,11.0,10.0,10.0
127.0,79.0,36.0,28.0,22.0,18.0,17.0,11.0,10.0,8.0
174.0,88.0,44.0,36.0,23.0,14.0,14.0,10.0,7.0,7.0
134.0,52.0,35.0,26.0,22.0,12.0,11.0,7.0,7.0,6.0
136.0,42.0,35.0,19.0,15.0,14.0,12.0,12.0,10.0,8.0
137.0,55.0,46.0,37.0,16.0,15.0,11.0,11.0,7.0,7.0
157.0,42.0,40.0,28.0,16.0,13.0,10.0,10.0,10.0,8.0
130.0,31.0,29.0,23.0,21.0,13.0,13.0,13.0,10.0,10.0
155.0,46.0,30.0,29.0,24.0,14.0,12.0,9.0,9.0,7.0
165.0,36.0,30.0,19.0,17.0,16.0,15.0,12.0,9.0,8.0
209.0,45.0,36.0,26.0,20.0,16.0,14.0,11.0,10.0,8.0
222.0,50.0,44.0,22.0,21.0,21.0,18.0,17.0,14.0,10.0
