115.0,68.0,44.0,42.0,38.0,31.0,17.0,17.0,17.0,17.0
115.0,76.0,43.0,41.0,33.0,24.0,19.0,15.0,14.0,10.0
146.0,128.0,40.0,34.0,28.0,15.0,14.0,13.0,9.0,8.0
152.0,87.0,42.0,42.0,20.0,19.0,19.0,15.0,13.0,9.0
139.0,68.0,29.0,26.0,20.0,19.0,14.0,12.0,11.0,10.0
135.0,69.0,41.0,30.0,21.0,21.0,17.0,13.0,11.0,10.0
151.0,141.0,75.0,34.0,26.0,16.0,16.0,13.0,11.0,10.0
165.0,88.0,44.0,28.0,20.0,16.0,12.0,11.0,10.0,8.0
130.0,75.0,36.0,29.0,20.0,19.0,16.0,12.0,12.0,10.0
143.0,85.0,39.0,33.0,24.0,20.0,20.0,18.0,18.0,15.0
220.0,81.0,59.0,33.0,25.0,20.0,20.0,19.0,17.0,16.0
294.0,180.0,78.0,27.0,22.0,19.0,12.0,11.0,10.0,10.0
208.0,161.0,72.0,37.0,34.0,27.0,18.0,17.0,13.0,13.0
137.0,125.0,72.0,28.0,27.0,20.0,17.0,14.0,12.0,12.0
276.0,125.0,74.0,64.0,33.0,26.0,22.0,22.0,20.0,20.0
141.0,103.0,83.0,69.0,33.0,22.0,19.0,19.0,17.0,16.0
208.0,152.0,67.0,64.0,24.0,21.0,20.0,18.0,16.0,11.0
134.0,80.0,49.0,23.0,22.0,14.0,13.0,9.0,8.0,8.0
141.0,114.0,54.0,31.0,20.0,13.0,9.0,8.0,6.0,6.0
118.0,80.0,41.0,21.0,19.0,18.0,16.0,13.0,9.0,9.0
259.0,133.0,79.0,25.0,23.0,20.0,15.0,11.0,9.0,9.0
365.0,122.0,87.0,31.0,29.0,19.0,17.0,11.0,10.0,9.0
309.0,101.0,63.0,28.0,25.0,18.0,16.0,15.0,10.0,10.0
217.0,135.0,60.0,55.0,19.0,19.0,15.0,14.0,11.0,8.0
391.0,96.0,53.0,30.0,28.0,17.0,15.0,14.0,14.0,14.0
340.0,74.0,42.0,27.0,23.0,17.0,14.0,13.0,12.0,11.0
376.0,98.0,58.0,37.0,36.0,18.0,17.0,16.0,16.0,10.0
273.0,84.0,43.0,29.0,20.0,20.0,12.0,10.0,9.0,9.0
301.0,101.0,68.0,38.0,35.0,31.0,23.0,22.0,12.0,10.0
265.0,112.0,99.0,82.0,44.0,38.0,21.0,16.0,15.0,14.0
302.0,122.0,96.0,31.0,29.0,21.0,14.0,10.0,10.0,10.0
283.0,162.0,69.0,41.0,36.0,18.0,15.0,15.0,14.0,14.0
400.0,157.0,131.0,41.0,37.0,24.0,24.0,22.0,16.0,16.0
379.0,102.0,90.0,39.0,36.0,16.0,15.0,13.0,13.0,11.0
315.0,122.0,60.0,45.0,28.0,14.0,14.0,11.0,10.0,7.0
255.0,117.0,49.0,37.0,35.0,20.0,16.0,12.0,11.0,10.0
309.0,106.0,51.0,40.0,28.0,22.0,17.0,14.0,13.0,12.0
342.0,116.0,45.0,45.0,31.0,24.0,21.0,17.0,15.0,13.0
364.0,137.0,60.0,38.0,38.0,19.0,16.0,15.0,14.0,14.0
368.0,192.0,65.0,47.0,44.0,26.0,15.0,15.0,14.0,12.0
351.0,146.0,72.0,58.0,57.0,40.0,25.0,19.0,18.0,17.0
329.0,134.0,58.0,53.0,43.0,31.0,28.0,23.0,20.0,20.0
339.0,230.0,94.0,84.0,48.0,27.0,22.0,17.0,16.0,15.0
294.0,120.0,58.0,40.0,37.0,24.0,17.0,14.0,14.0,12.0
254.0,111.0,77.0,49.0,38.0,31.0,22.0,14.0,12.0,12.0
291.0,99.0,47.0,44.0,33.0,27.0,22.0,19.0,16.0,14.0
336.0,147.0,74.0,66.0,55.0,27.0,19.0,15.0,13.0,13.0
343.0,118.0,78.0,46.0,36.0,33.0,20.0,19.0,12.0,11.0
333.0,164.0,80.0,49.0,31.0,26.0,16.0,15.0,13.0,11.0
343.0,204.0,53.0,52.0,29.0,19.0,16.0,16.0,15.0,12.0
282.0,165.0,51.0,38.0,21.0,19.0,17.0,13.0,13.0,12.0
364.0,179.0,60.0,42.0,32.0,31.0,19.0,15.0,15.0,14.0
352.0,182.0,65.0,62.0,45.0,34.0,28.0,21.0,15.0,12.0
265.0,142.0,64.0,50.0,46.0,36.0,13.0,11.0,10.0,9.0
247.0,211.0,76.0,53.0,31.0,27.0,24.0,17.0,15.0,14.0
202.0,138.0,70.0,58.0,27.0,24.0,16.0,11.0,11.0,11.0
190.0,177.0,69.0,62.0,24.0,16.0,13.0,12.0,11.0,9.0
174.0,143.0,85.0,61.0,16.0,16.0,14.0,12.0,10.0,10.0
170.0,154.0,60.0,49.0,31.0,18.0,15.0,15.0,11.0,11.0
170.0,155.0,76.0,55.0,23.0,19.0,18.0,15.0,15.0,14.0
162.0,144.0,72.0,47.0,26.0,17.0,16.0,13.0,12.0,11.0
162.0,100.0,57.0,49.0,25.0,17.0,14.0,9.0,9.0,8.0
135.0,114.0,40.0,36.0,23.0,18.0,14.0,11.0,11.0,11.0
172.0,140.0,69.0,45.0,16.0,15.0,11.0,11.0,10.0,9.0
174.0,99.0,57.0,46.0,25.0,16.0,13.0,11.0,11.0,9.0
144.0,95.0,63.0,32.0,14.0,14.0,12.0,12.0,12.0,12.0
168.0,114.0,85.0,51.0,18.0,17.0,17.0,13.0,13.0,12.0
177.0,122.0,53.0,44.0,19.0,18.0,14.0,12.0,11.0,11.0
119.0,98.0,52.0,46.0,40.0,19.0,16.0,13.0,9.0,8.0
165.0,95.0,55.0,43.0,19.0,12.0,11.0,11.0,8.0,7.0
177.0,76.0,40.0,37.0,15.0,12.0,8.0,8.0,7.0,6.0
151.0,67.0,56.0,40.0,17.0,11.0,9.0,8.0,8.0,8.0
153.0,104.0,54.0,53.0,18.0,17.0,16.0,14.0,14.0,13.0
212.0,82.0,64.0,51.0,23.0,14.0,13.0,12.0,10.0,8.0
274.0,194.0,87.0,62.0,20.0,16.0,11.0,11.0,9.0,8.0
339.0,93.0,87.0,42.0,28.0,20.0,19.0,15.0,14.0,12.0
227.0,191.0,63.0,31.0,16.0,15.0,13.0,12.0,7.0,7.0
200.0,82.0,64.0,52.0,50.0,22.0,19.0,16.0,16.0,14.0
172.0,73.0,72.0,43.0,37.0,19.0,19.0,16.0,10.0,9.0
152.0,82.0,72.0,33.0,24.0,17.0,11.0,11.0,11.0,10.0
197.0,74.0,69.0,64.0,22.0,18.0,15.0,14.0,13.0,9.0
166.0,69.0,58.0,56.0,15.0,12.0,10.0,9.0,8.0,8.0
281.0,65.0,64.0,45.0,18.0,17.0,17.0,17.0,14.0,12.0
145.0,81.0,72.0,33.0,20.0,13.0,13.0,11.0,8.0,8.0
140.0,67.0,65.0,53.0,14.0,13.0,9.0,9.0,8.0,7.0
186.0,59.0,52.0,48.0,19.0,17.0,13.0,12.0,11.0,9.0
266.0,71.0,59.0,58.0,16.0,12.0,12.0,11.0,9.0,8.0
132.0,54.0,45.0,45.0,18.0,12.0,11.0,9.0,9.0,6.0
141.0,67.0,59.0,49.0,23.0,13.0,12.0,12.0,11.0,9.0
188.0,53.0,50.0,45.0,26.0,11.0,10.0,10.0,9.0,9.0
174.0,94.0,56.0,38.0,22.0,10.0,8.0,6.0,6.0,6.0
181.0,62.0,46.0,37.0,15.0,12.0,10.0,9.0,9.0,9.0
214.0,73.0,67.0,35.0,15.0,13.0,11.0,11.0,8.0,8.0
177.0,63.0,50.0,45.0,19.0,12.0,9.0,8.0,7.0,6.0
162.0,68.0,49.0,45.0,16.0,13.0,13.0,13.0,10.0,8.0
166.0,66.0,52.0,41.0,23.0,18.0,14.0,13.0,12.0,11.0
189.0,63.0,53.0,43.0,15.0,10.0,9.0,8.0,8.0,7.0
164.0,50.0,36.0,34.0,14.0,10.0,9.0,8.0,8.0,8.0
151.0,59.0,40.0,39.0,18.0,15.0,14.0,13.0,9.0,7.0
182.0,59.0,48.0,42.0,21.0,20.0,16.0,14.0,10.0,10.0
297.0,48.0,44.0,44.0,23.0,15.0,11.0,10.0,9.0,9.0
169.0,57.0,34.0,28.0,19.0,15.0,15.0,11.0,10.0,9.0
261.0,54.0,44.0,33.0,20.0,12.0,9.0,9.0,7.0,6.0
152.0,58.0,49.0,38.0,15.0,14.0,12.0,10.0,9.0,8.0
194.0,45.0,43.0,39.0,8.0,8.0,7.0,7.0,7.0,6.0
161.0,67.0,58.0,26.0,13.0,11.0,8.0,7.0,7.0,7.0
145.0,48.0,47.0,41.0,25.0,16.0,14.0,12.0,9.0,9.0
126.0,42.0,36.0,29.0,19.0,14.0,9.0,6.0,6.0,5.0
141.0,60.0,53.0,37.0,21.0,16.0,16.0,15.0,14.0,14.0
185.0,69.0,48.0,36.0,14.0,13.0,9.0,9.0,8.0,8.0
172.0,49.0,46.0,30.0,13.0,13.0,9.0,9.0,9.0,8.0
195.0,35.0,35.0,26.0,17.0,11.0,11.0,8.0,8.0,7.0
291.0,52.0,40.0,36.0,12.0,9.0,8.0,8.0,8.0,8.0
173.0,49.0,43.0,40.0,13.0,10.0,9.0,6.0,6.0,5.0
178.0,54.0,42.0,39.0,13.0,12.0,8.0,8.0,8.0,7.0
279.0,52.0,50.0,38.0,14.0,13.0,8.0,8.0,8.0,8.0
227.0,56.0,42.0,31.0,14.0,13.0,12.0,11.0,10.0,7.0
234.0,52.0,38.0,33.0,23.0,18.0,11.0,7.0,6.0,6.0
165.0,53.0,53.0,37.0,11.0,10.0,10.0,9.0,9.0,7.0
160.0,59.0,47.0,36.0,17.0,10.0,10.0,9.0,8.0,7.0
216.0,48.0,35.0,33.0,16.0,12.0,8.0,7.0,5.0,5.0
179.0,61.0,47.0,28.0,11.0,10.0,9.0,9.0,9.0,8.0
236.0,51.0,51.0,24.0,22.0,13.0,8.0,8.0,6.0,6.0
316.0,61.0,55.0,44.0,16.0,14.0,10.0,9.0,8.0,8.0
165.0,64.0,44.0,29.0,18.0,10.0,9.0,5.0,5.0,4.0
173.0,48.0,48.0,31.0,28.0,8.0,8.0,7.0,7.0,5.0
182.0,80.0,54.0,29.0,14.0,9.0,8.0,7.0,7.0,6.0
171.0,66.0,62.0,36.0,16.0,15.0,13.0,11.0,10.0,9.0
194.0,55.0,47.0,26.0,22.0,16.0,16.0,11.0,9.0,8.0
