157.0,131.0,71.0,31.0,30.0,25.0,24.0,22.0,15.0,14.0
199.0,126.0,74.0,46.0,29.0,27.0,17.0,15.0,14.0,11.0
212.0,137.0,90.0,51.0,38.0,23.0,21.0,19.0,17.0,17.0
306.0,227.0,69.0,52.0,41.0,40.0,33.0,31.0,22.0,22.0
222.0,215.0,76.0,55.0,42.0,34.0,21.0,15.0,15.0,12.0
229.0,159.0,66.0,38.0,35.0,28.0,21.0,20.0,19.0,15.0
247.0,115.0,51.0,50.0,38.0,29.0,29.0,28.0,25.0,15.0
243.0,189.0,105.0,43.0,43.0,32.0,20.0,17.0,16.0,13.0
259.0,164.0,56.0,44.0,35.0,31.0,22.0,14.0,12.0,11.0
230.0,129.0,68.0,54.0,44.0,42.0,39.0,26.0,24.0,23.0
228.0,126.0,72.0,45.0,37.0,24.0,23.0,16.0,15.0,10.0
338.0,150.0,78.0,47.0,35.0,33.0,30.0,30.0,23.0,18.0
241.0,129.0,97.0,77.0,74.0,43.0,26.0,25.0,22.0,21.0
240.0,113.0,88.0,57.0,50.0,42.0,34.0,21.0,17.0,14.0
279.0,150.0,92.0,82.0,80.0,47.0,32.0,30.0,25.0,20.0
241.0,101.0,42.0,41.0,38.0,31.0,31.0,17.0,11.0,9.0
200.0,113.0,49.0,34.0,33.0,32.0,27.0,25.0,19.0,16.0
199.0,117.0,64.0,49.0,42.0,37.0,22.0,20.0,16.0,13.0
238.0,138.0,71.0,52.0,49.0,30.0,29.0,28.0,24.0,19.0
213.0,145.0,69.0,57.0,43.0,41.0,35.0,27.0,26.0,21.0
210.0,140.0,44.0,40.0,37.0,32.0,25.0,24.0,18.0,15.0
214.0,107.0,50.0,31.0,31.0,27.0,26.0,21.0,20.0,18.0
218.0,212.0,64.0,51.0,45.0,37.0,16.0,15.0,12.0,12.0
217.0,123.0,39.0,37.0,34.0,23.0,17.0,15.0,14.0,12.0
233.0,119.0,62.0,55.0,54.0,29.0,22.0,18.0,15.0,14.0
263.0,128.0,51.0,44.0,28.0,26.0,24.0,20.0,12.0,9.0
234.0,132.0,50.0,35.0,29.0,24.0,22.0,20.0,13.0,13.0
210.0,169.0,50.0,37.0,33.0,23.0,23.0,17.0,16.0,12.0
264.0,148.0,52.0,52.0,36.0,36.0,32.0,29.0,23.0,12.0
261.0,188.0,45.0,34.0,31.0,27.0,24.0,22.0,22.0,17.0
267.0,134.0,50.0,47.0,34.0,31.0,22.0,19.0,18.0,13.0
315.0,123.0,55.0,41.0,38.0,37.0,33.0,30.0,23.0,12.0
355.0,247.0,76.0,65.0,44.0,32.0,28.0,18.0,15.0,11.0
323.0,312.0,68.0,55.0,54.0,47.0,21.0,21.0,17.0,12.0
232.0,113.0,42.0,39.0,31.0,29.0,22.0,15.0,14.0,13.0
234.0,170.0,50.0,47.0,40.0,33.0,17.0,17.0,16.0,14.0
245.0,166.0,59.0,47.0,37.0,22.0,22.0,17.0,16.0,11.0
301.0,99.0,69.0,57.0,52.0,36.0,32.0,23.0,20.0,19.0
384.0,130.0,56.0,52.0,37.0,33.0,24.0,23.0,23.0,21.0
466.0,121.0,50.0,48.0,42.0,33.0,22.0,19.0,12.0,11.0
357.0,105.0,56.0,51.0,45.0,41.0,23.0,20.0,18.0,18.0
