6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
7.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
8.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0
6.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0
10.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
12.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
6.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
40.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
7.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
11.0,9.0,7.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0
8.0,8.0,6.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0
17.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,6.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0
12.0,10.0,9.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0
11.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
6.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0
19.0,9.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0
19.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
38.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
30.0,12.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0
42.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
30.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
29.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
27.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0
