,artist_id,down,ds
0,ffd47cf9cb66d226575336f0fa42ae25,1,20150316
1,ffd47cf9cb66d226575336f0fa42ae25,1,20150401
2,ffd47cf9cb66d226575336f0fa42ae25,4,20150402
3,ffd47cf9cb66d226575336f0fa42ae25,1,20150407
4,ffd47cf9cb66d226575336f0fa42ae25,1,20150408
5,ffd47cf9cb66d226575336f0fa42ae25,1,20150409
6,ffd47cf9cb66d226575336f0fa42ae25,3,20150411
7,ffd47cf9cb66d226575336f0fa42ae25,6,20150412
8,ffd47cf9cb66d226575336f0fa42ae25,2,20150414
9,ffd47cf9cb66d226575336f0fa42ae25,2,20150416
10,ffd47cf9cb66d226575336f0fa42ae25,1,20150417
11,ffd47cf9cb66d226575336f0fa42ae25,1,20150418
12,ffd47cf9cb66d226575336f0fa42ae25,2,20150419
13,ffd47cf9cb66d226575336f0fa42ae25,3,20150420
14,ffd47cf9cb66d226575336f0fa42ae25,3,20150421
15,ffd47cf9cb66d226575336f0fa42ae25,4,20150423
16,ffd47cf9cb66d226575336f0fa42ae25,1,20150424
17,ffd47cf9cb66d226575336f0fa42ae25,1,20150426
18,ffd47cf9cb66d226575336f0fa42ae25,2,20150427
19,ffd47cf9cb66d226575336f0fa42ae25,1,20150428
20,ffd47cf9cb66d226575336f0fa42ae25,2,20150429
21,ffd47cf9cb66d226575336f0fa42ae25,1,20150501
22,ffd47cf9cb66d226575336f0fa42ae25,1,20150502
23,ffd47cf9cb66d226575336f0fa42ae25,2,20150505
24,ffd47cf9cb66d226575336f0fa42ae25,1,20150506
25,ffd47cf9cb66d226575336f0fa42ae25,1,20150509
26,ffd47cf9cb66d226575336f0fa42ae25,1,20150510
27,ffd47cf9cb66d226575336f0fa42ae25,1,20150516
28,ffd47cf9cb66d226575336f0fa42ae25,1,20150518
29,ffd47cf9cb66d226575336f0fa42ae25,2,20150521
30,ffd47cf9cb66d226575336f0fa42ae25,2,20150522
31,ffd47cf9cb66d226575336f0fa42ae25,2,20150523
32,ffd47cf9cb66d226575336f0fa42ae25,3,20150524
33,ffd47cf9cb66d226575336f0fa42ae25,1,20150525
34,ffd47cf9cb66d226575336f0fa42ae25,1,20150526
35,ffd47cf9cb66d226575336f0fa42ae25,1,20150528
36,ffd47cf9cb66d226575336f0fa42ae25,1,20150531
37,ffd47cf9cb66d226575336f0fa42ae25,1,20150603
38,ffd47cf9cb66d226575336f0fa42ae25,1,20150605
39,ffd47cf9cb66d226575336f0fa42ae25,2,20150607
40,ffd47cf9cb66d226575336f0fa42ae25,1,20150609
41,ffd47cf9cb66d226575336f0fa42ae25,1,20150610
42,ffd47cf9cb66d226575336f0fa42ae25,1,20150611
43,ffd47cf9cb66d226575336f0fa42ae25,2,20150612
44,ffd47cf9cb66d226575336f0fa42ae25,1,20150613
45,ffd47cf9cb66d226575336f0fa42ae25,3,20150614
46,ffd47cf9cb66d226575336f0fa42ae25,1,20150615
47,ffd47cf9cb66d226575336f0fa42ae25,2,20150621
48,ffd47cf9cb66d226575336f0fa42ae25,3,20150622
49,ffd47cf9cb66d226575336f0fa42ae25,2,20150624
50,ffd47cf9cb66d226575336f0fa42ae25,2,20150626
51,ffd47cf9cb66d226575336f0fa42ae25,1,20150627
52,ffd47cf9cb66d226575336f0fa42ae25,1,20150628
53,ffd47cf9cb66d226575336f0fa42ae25,1,20150705
54,ffd47cf9cb66d226575336f0fa42ae25,1,20150706
55,ffd47cf9cb66d226575336f0fa42ae25,1,20150708
56,ffd47cf9cb66d226575336f0fa42ae25,1,20150712
57,ffd47cf9cb66d226575336f0fa42ae25,3,20150714
58,ffd47cf9cb66d226575336f0fa42ae25,1,20150717
59,ffd47cf9cb66d226575336f0fa42ae25,1,20150722
60,ffd47cf9cb66d226575336f0fa42ae25,2,20150723
61,ffd47cf9cb66d226575336f0fa42ae25,1,20150725
62,ffd47cf9cb66d226575336f0fa42ae25,2,20150729
63,ffd47cf9cb66d226575336f0fa42ae25,1,20150802
64,ffd47cf9cb66d226575336f0fa42ae25,2,20150805
65,ffd47cf9cb66d226575336f0fa42ae25,2,20150807
66,ffd47cf9cb66d226575336f0fa42ae25,2,20150808
67,ffd47cf9cb66d226575336f0fa42ae25,3,20150809
68,ffd47cf9cb66d226575336f0fa42ae25,1,20150810
69,ffd47cf9cb66d226575336f0fa42ae25,1,20150811
70,ffd47cf9cb66d226575336f0fa42ae25,1,20150813
71,ffd47cf9cb66d226575336f0fa42ae25,2,20150814
72,ffd47cf9cb66d226575336f0fa42ae25,1,20150816
73,ffd47cf9cb66d226575336f0fa42ae25,7,20150817
74,ffd47cf9cb66d226575336f0fa42ae25,4,20150818
75,ffd47cf9cb66d226575336f0fa42ae25,5,20150819
76,ffd47cf9cb66d226575336f0fa42ae25,2,20150821
77,ffd47cf9cb66d226575336f0fa42ae25,8,20150822
78,ffd47cf9cb66d226575336f0fa42ae25,5,20150824
79,ffd47cf9cb66d226575336f0fa42ae25,2,20150826
80,ffd47cf9cb66d226575336f0fa42ae25,1,20150829
81,ffd47cf9cb66d226575336f0fa42ae25,1,20150830
