33796,all,17.126867294311523
104536,all,2.8000000000000003
121016,all,497.2785949707031
29262,all,152.42404174804688
104776,all,2.8000000000000003
92536,all,20.430727005004883
72136,all,18.95047378540039
9533,all,8.4
14663,all,459.38201904296875
24222,all,8.998819351196289
109336,all,0.9333333333333333
30442,all,54.63954544067383
22282,all,28.16899871826172
27462,all,10.692804336547852
29542,all,685.9981689453125
65236,all,3.7333333333333334
12223,all,793.3673706054688
101896,all,0.9333333333333333
154800,all,1.8666666666666667
38716,all,5.691561698913574
130696,all,4.148663520812988
53116,all,13.869161605834961
26562,all,3.7333333333333334
38836,all,14.537867546081543
65476,all,5.090909090909091
57316,all,20.38722801208496
26622,all,31.59119987487793
164240,all,59.99403381347656
51316,all,4.522099018096924
59596,all,49.71046829223633
15413,all,2.8000000000000003
14393,all,9.220895767211914
156560,all,41.905052185058594
39436,all,20.395172119140625
16043,all,2.4085006713867188
55996,all,0.9333333333333333
166800,all,6.533333333333333
10943,all,26.070703506469727
8903,all,4.666666666666666
8393,all,13.443347930908203
13013,all,3.7333333333333334
39796,all,5.044234275817871
8933,all,29.204492568969727
19962,all,5.101032733917236
147185,all,436.2872314453125
132465,all,5.585788726806641
151025,all,115.0499038696289
121081,all,351.2080078125
113161,all,2.8000000000000003
113881,all,0.9333333333333333
77161,all,17.840438842773438
93881,all,146.8163604736328
127081,all,5.6000000000000005
111401,all,153.88507080078125
135090,all,2.8000000000000003
148275,all,56.0681037902832
141395,all,323.3182678222656
52381,all,80.6036148071289
96586,all,11.480791091918945
84586,all,2.8000000000000003
42301,all,151.94293212890625
54661,all,2.8000000000000003
38341,all,24.111111111111114
56821,all,2.8000000000000003
54781,all,10.093606948852539
38581,all,4.666666666666666
162900,all,8.54370403289795
81466,all,19.894736842105264
110906,all,239.6527099609375
94666,all,5.6000000000000005
156660,all,23.536767959594727
78346,all,67.95719909667969
91226,all,48.34531021118164
79066,all,6.936679840087891
60061,all,0.9333333333333333
55981,all,2.333333333333333
99706,all,2.8000000000000003
64381,all,557.8494873046875
124666,all,15.278938293457031
120586,all,10.251431465148926
75706,all,7.466666666666667
124906,all,2.7466671466827393
161205,all,6.926358222961426
161685,all,6.533333333333333
138645,all,0.9333333333333333
80251,all,1.8666666666666667
84811,all,29.162750244140625
117691,all,56.276634216308594
109771,all,37.41779327392578
85291,all,3.3037776947021484
146070,all,1.8666666666666667
73531,all,4.8867268562316895
94171,all,4.666666666666666
114811,all,20.685169219970703
102811,all,14.087207794189453
99211,all,1.8666666666666667
91291,all,1.8666666666666667
66811,all,10.52428913116455
111931,all,2.8000000000000003
79531,all,33.920650482177734
137175,all,6.980403423309326
147255,all,1.8666666666666667
164535,all,3.7333333333333334
79996,all,14.824095726013184
36046,all,16.215133666992188
84556,all,0.9333333333333333
26307,all,4.862171649932861
56806,all,3.7333333333333334
105436,all,9.388419151306152
54886,all,0.9333333333333333
26427,all,20.989456176757812
81196,all,2.8000000000000003
30567,all,86.72981262207031
81356,all,123.3949966430664
162840,all,10.820733070373535
122476,all,3.7333333333333334
138840,all,15.982988357543945
94156,all,1886.1766357421875
102476,all,24.115768432617188
26667,all,8.4
47206,all,119.16234588623047
65836,all,2.8000000000000003
53446,all,3.725316047668457
78476,all,183.62078857421875
33166,all,39.95530319213867
119596,all,1.8666666666666667
30927,all,32.043922424316406
28887,all,38.8278694152832
17667,all,3.7333333333333334
57886,all,109.08377075195312
107596,all,2.8000000000000003
24867,all,2.8000000000000003
55966,all,236.5577850341797
79276,all,14.0
150360,all,2.8000000000000003
30087,all,4.666666666666666
142680,all,1.8666666666666667
71356,all,24.028703689575195
58366,all,5.6000000000000005
147705,all,16.22315216064453
150585,all,5.344875812530518
150905,all,56.89280319213867
125581,all,8.438928604125977
80701,all,4.666666666666666
145050,all,3.2537310123443604
161850,all,9.537056922912598
126061,all,1.8666666666666667
163290,all,7.3640828132629395
140250,all,6.533333333333333
78541,all,16.8
132570,all,24.777406692504883
103261,all,0.2630191147327423
91261,all,9.189651489257812
87181,all,4.666666666666666
112381,all,3.7333333333333334
162875,all,155.15553283691406
131835,all,5.6000000000000005
166875,all,13.833135604858398
35911,all,3.7333333333333334
129166,all,2.8000000000000003
96526,all,36.74508285522461
54511,all,4.666666666666666
144540,all,5.6000000000000005
161340,all,7.779163837432861
42391,all,4.48
52711,all,12.14606761932373
126046,all,4.83963680267334
65271,all,153.8942108154297
59311,all,3.007079839706421
94046,all,50.07258987426758
57271,all,1.8666666666666667
147420,all,335.34893798828125
47151,all,470.2683410644531
94366,all,6.065582752227783
123166,all,0.7000000000000001
78286,all,1.8666666666666667
55591,all,1.9622540473937988
82606,all,52.233558654785156
111406,all,16.116456985473633
82846,all,18.221210479736328
149340,all,1.8666666666666667
133980,all,197.52059936523438
120286,all,46.27901840209961
100126,all,7.466666666666667
62431,all,188.21498107910156
60391,all,7.903371334075928
141885,all,2.9391653537750244
75871,all,163.43917846679688
88831,all,1.8666666666666667
147390,all,11.86426067352295
65551,all,23.136974334716797
123871,all,7.824585437774658
124111,all,22.663619995117188
120271,all,11.786088943481445
154815,all,9.977724075317383
67936,all,27.06911277770996
11068,all,291.4404602050781
11108,all,560.486083984375
114176,all,88.97393035888672
17392,all,73.04347826086956
23692,all,101.776123046875
16632,all,59.652652740478516
99376,all,67.00201416015625
60096,all,31.212055206298828
165345,all,94.443359375
167265,all,1205.6812744140625
119041,all,98.41581726074219
167715,all,406.4703674316406
144420,all,35.48037338256836
69106,all,267.0653991699219
61561,all,120.45765686035156
80611,all,367.87371826171875
123571,all,643.4000244140625
51346,all,88.16947937011719
105301,all,14.761185646057129
107446,all,240.57574462890625
76231,all,28.770177841186523
86311,all,204.162109375
83671,all,167.68190002441406
28174,all,125.93159484863281
24174,all,221.89720153808594
12659,all,32.445125579833984
62940,all,22.46013069152832
137136,all,67.4058837890625
9089,all,0.9333333333333333
44580,all,44.13996505737305
105784,all,10.939070701599121
30574,all,40.209232330322266
9659,all,2.8000000000000003
138576,all,12.94916820526123
9689,all,55.56127166748047
30654,all,4.185956001281738
53140,all,0.9333333333333333
32754,all,21.116750717163086
16434,all,14.718327522277832
61540,all,4.33160400390625
37060,all,233.79241943359375
47340,all,26.492340087890625
14399,all,9.916367530822754
17574,all,3.7333333333333334
59740,all,1.6153846153846154
49540,all,24.50893783569336
90904,all,3.4652352333068848
87064,all,2.333333333333333
17754,all,13.320891380310059
8879,all,2.8000000000000003
10949,all,3.7333333333333334
35700,all,162.02195739746094
167376,all,38.590110778808594
41860,all,10.136713981628418
19914,all,1.8666666666666667
35740,all,1.8666666666666667
16109,all,0.9333333333333333
30174,all,75.16375732421875
13049,all,10.708579063415527
151536,all,8.666666666666668
135921,all,23.43006134033203
144561,all,112.68267822265625
146001,all,49.4763298034668
154641,all,112.28054809570312
156561,all,8.4
116809,all,13.959125518798828
112729,all,3.7333333333333334
88489,all,1.8666666666666667
160626,all,4.406689643859863
113209,all,0.9333333333333333
109129,all,23.983686447143555
88969,all,1.8666666666666667
113929,all,9.171367645263672
154386,all,1.8666666666666667
118249,all,3.7333333333333334
106249,all,2.8000000000000003
147186,all,9.029844284057617
99049,all,14.933333333333334
71449,all,6.533333333333333
132051,all,6.0675458908081055
151251,all,1.8666666666666667
92314,all,16.032089233398438
108874,all,6.533333333333333
50485,all,20.45049476623535
84634,all,13.575206756591797
52645,all,0.9333333333333333
161556,all,10.124429702758789
56845,all,1.8666666666666667
81034,all,2.8000000000000003
36565,all,9.105846405029297
118234,all,4.666666666666666
61285,all,135.47923278808594
106634,all,152.7168731689453
106714,all,27.066666666666666
164436,all,26.9708309173584
70474,all,0.9333333333333333
47605,all,3.7333333333333334
74794,all,3.7333333333333334
49885,all,24.858980178833008
150516,all,4.666666666666666
37645,all,420.3969421386719
116314,all,4.902648448944092
134676,all,8.486557006835938
160181,all,57.61654281616211
140181,all,5.6000000000000005
140661,all,7.517995357513428
166581,all,1.8666666666666667
129499,all,2.8000000000000003
93019,all,14.965323448181152
125899,all,0.9333333333333333
162006,all,6.533333333333333
85339,all,5.038888931274414
138006,all,6.163756847381592
97819,all,114.52944946289062
77419,all,8.060028076171875
130699,all,7.013861656188965
164406,all,7.712600231170654
90619,all,17.412418365478516
123499,all,2.2231664657592773
99019,all,130.02430725097656
135831,all,4.781887054443359
153591,all,6.533333333333333
164631,all,23.73913043478261
134391,all,1.8666666666666667
116764,all,4.666666666666666
31299,all,4.666666666666666
104764,all,6.533333333333333
58630,all,4.666666666666666
50470,all,0.9333333333333333
32439,all,6.533333333333333
113404,all,0.9333333333333333
88924,all,9.51496410369873
34270,all,390.116943359375
54790,all,8.792089462280273
17199,all,1.8666666666666667
122044,all,51.435489654541016
46750,all,1.076923076923077
81244,all,27.0924072265625
21399,all,177.4434814453125
53110,all,4.666666666666666
38830,all,3.5980544090270996
61390,all,18.401775360107422
20499,all,10.641776084899902
53350,all,19.05883026123047
26679,all,0.2802671194076538
47230,all,2.8000000000000003
45190,all,127.92965698242188
63670,all,2.8000000000000003
59590,all,4.666666666666666
24679,all,118.16632843017578
156696,all,0.9333333333333333
39190,all,92.36079406738281
70444,all,1.8666666666666667
55750,all,8.002140998840332
25839,all,28.46683692932129
23799,all,0.9333333333333333
16659,all,46.759124755859375
32019,all,2.1482253074645996
53830,all,2.8000000000000003
41590,all,21.46666666666667
128284,all,4.305986404418945
111964,all,16.613187789916992
108124,all,6.533333333333333
91804,all,10.454126358032227
26079,all,7.709979057312012
167001,all,12.081767082214355
116749,all,13.426051139831543
75949,all,3.7333333333333334
113389,all,62.88619613647461
81229,all,1.8666666666666667
122509,all,5.845122337341309
164346,all,79.12141418457031
164666,all,396.924560546875
78349,all,0.9333333333333333
111949,all,3.7333333333333334
71389,all,1.8666666666666667
128749,all,0.9333333333333333
162171,all,3.7333333333333334
131451,all,3.7333333333333334
158171,all,82.90190887451172
167931,all,1.8666666666666667
38095,all,4.056240081787109
40255,all,0.9333333333333333
136956,all,21.121950149536133
44815,all,0.9333333333333333
38695,all,5.6000000000000005
102094,all,6.3359694480896
94414,all,22.133113861083984
131676,all,4.666666666666666
47335,all,21.07676124572754
61695,all,41.08675003051758
127534,all,1.8666666666666667
82894,all,5.6000000000000005
41655,all,2134.159912109375
143196,all,16.895769119262695
165981,all,33.79514694213867
164286,all,485.2119140625
74479,all,116.55382537841797
151326,all,98.03646087646484
154911,all,28.87834930419922
167391,all,4.988280773162842
13064,all,20.473175048828125
11534,all,1.8666666666666667
151776,all,1279.2239990234375
8474,all,16.95166015625
1765,all,11.546838760375977
31344,all,17.550006866455078
12104,all,13.641074180603027
24264,all,13.541377067565918
9574,all,98.79200744628906
5303,all,6.872095584869385
727,all,223.51611328125
32484,all,54.56087112426758
30444,all,12.974982261657715
14714,all,70.34150695800781
22344,all,213.11062622070312
9754,all,228.03738403320312
103184,all,74.65953063964844
99904,all,81.82933044433594
134336,all,364.740234375
15584,all,28.92943572998047
9964,all,346.027587890625
89009,all,41.241851806640625
77314,all,5.740684986114502
48025,all,457.8116760253906
19869,all,371.1990661621094
149961,all,1124.89892578125
116389,all,576.5732421875
152331,all,31.52925682067871
42355,all,30.44930648803711
138606,all,403.2405090332031
150126,all,160.1899871826172
18958,all,396.7547302246094
88120,all,20.612775802612305
54388,all,160.41461181640625
100840,all,4.877065658569336
24198,all,31.48103141784668
9551,all,98.79913330078125
34108,all,4.666666666666666
30378,all,2.8000000000000003
15191,all,120.16041564941406
68440,all,114.78158569335938
64948,all,0.9333333333333333
16241,all,50.76677703857422
9611,all,0.9333333333333333
24378,all,2.646599769592285
46708,all,166.6421661376953
22338,all,35.11391067504883
145968,all,7.7159624099731445
163088,all,47.178794860839844
14291,all,0.9333333333333333
46948,all,3.7333333333333334
17358,all,1.8666666666666667
57268,all,6.533333333333333
14321,all,32.202816009521484
65560,all,1.8666666666666667
110680,all,0.9333333333333333
59548,all,0.9333333333333333
45268,all,5.494764804840088
70120,all,2.8000000000000003
31938,all,0.9333333333333333
30918,all,29.769819259643555
82840,all,16.22463035583496
70600,all,9.701942443847656
14471,all,10.341322898864746
11921,all,68.7642593383789
33388,all,2.8000000000000003
55948,all,0.9333333333333333
10931,all,186.80899047851562
22938,all,9.929557800292969
24018,all,1.8666666666666667
10991,all,0.9333333333333333
35788,all,39.530723571777344
112600,all,1.8666666666666667
144273,all,4.666666666666666
162833,all,76.06887817382812
147153,all,16.134424209594727
135153,all,1.8666666666666667
80665,all,7.088449001312256
113465,all,438.0572204589844
81145,all,5.923076923076923
109945,all,50.883018493652344
105865,all,11.805264472961426
82025,all,77.96593475341797
82105,all,10.38461971282959
142418,all,306.6091003417969
108265,all,2.46757173538208
96025,all,0.9333333333333333
164403,all,6.370754718780518
150003,all,9.437705993652344
150483,all,60.05215835571289
42093,all,104.03257751464844
104890,all,0.9333333333333333
40173,all,52.500972747802734
121450,all,569.8078002929688
117850,all,1.8666666666666667
130330,all,2.8000000000000003
40693,all,2.8000000000000003
77290,all,6.533333333333333
46933,all,9.176529884338379
42853,all,1.5907601118087769
57493,all,3.6592891216278076
39133,all,16.40943145751953
33133,all,1.8666666666666667
49573,all,286.2668151855469
70490,all,194.90711975097656
166068,all,1.8666666666666667
70810,all,7.466666666666667
158388,all,33.62483596801758
60133,all,7.817892551422119
148053,all,14.0
150453,all,1.8666666666666667
121195,all,47.565452575683594
113035,all,0.9333333333333333
113275,all,6.5469160079956055
161238,all,78.9713134765625
93115,all,54.59204864501953
68795,all,183.34194946289062
154038,all,2.6666666666666665
69115,all,8.4
155478,all,12.133333333333333
102955,all,149.8347930908203
140438,all,137.40740740740742
103675,all,3.8867993354797363
71275,all,12.133333333333333
67435,all,9.036336898803711
108475,all,3.7333333333333334
149943,all,2.8000000000000003
96460,all,10.167166709899902
24183,all,4.666666666666666
40198,all,2.8000000000000003
38158,all,21.45339584350586
18063,all,6.533333333333333
34078,all,14.220906257629395
52678,all,23.33422088623047
40438,all,4.666666666666666
38638,all,1.8666666666666667
97900,all,32.19903564453125
38758,all,10.266666666666666
130780,all,226.03335571289062
31683,all,42.189064025878906
55318,all,5.6000000000000005
131448,all,6.87909460067749
61558,all,1.8666666666666667
41158,all,9.634032249450684
17523,all,421.6733093261719
63718,all,7.941688537597656
66220,all,10.478692054748535
157848,all,58.58776092529297
103580,all,446.20703125
39718,all,24.515024185180664
100060,all,0.9333333333333333
43918,all,38.17118835449219
60358,all,0.9333333333333333
112540,all,5.6000000000000005
140793,all,6.533333333333333
135033,all,7.302674293518066
155418,all,0.9333333333333333
78365,all,1615.4810791015625
107245,all,18.646907806396484
91405,all,0.9333333333333333
71005,all,39.33941650390625
83405,all,108.28995513916016
166938,all,11.283567428588867
79645,all,5.6000000000000005
120685,all,9.286588668823242
135963,all,4.666666666666666
154203,all,5.6000000000000005
146043,all,4.325317859649658
142683,all,21.611604690551758
143003,all,452.9287414550781
159483,all,5.114933490753174
168348,all,100.57144927978516
62623,all,7.081478595733643
136668,all,12.682220458984375
36223,all,3.7333333333333334
121630,all,21.881710052490234
109390,all,10.026549339294434
145308,all,12.136333465576172
65023,all,0.9333333333333333
61143,all,186.5479278564453
154908,all,277.63140869140625
118750,all,10.705882352941176
55303,all,406.6290588378906
155708,all,59.91452407836914
45223,all,7.699193477630615
148668,all,26.822647094726562
70270,all,0.9333333333333333
127870,all,1.4736842105263157
103390,all,37.77248001098633
47623,all,6.533333333333333
57943,all,3.7333333333333334
39783,all,35.91173553466797
80575,all,2.8000000000000003
125935,all,11.411663055419922
126175,all,2.8000000000000003
101615,all,192.66954040527344
149598,all,52.912261962890625
103855,all,7.177253723144531
100015,all,7.87876558303833
143583,all,45.985164642333984
164703,all,7.262160778045654
5519,all,16.53507423400879
104800,all,33.15961837768555
22108,all,110.71546936035156
76240,all,41.9306526184082
20088,all,67.91993713378906
64768,all,14.808226585388184
197,all,91.76517486572266
54688,all,12.705729484558105
3435,all,1010.9022216796875
77360,all,59.09225845336914
81520,all,70.21930694580078
24528,all,79.32325744628906
63408,all,132.58006286621094
6939,all,183.61041259765625
55608,all,97.72188568115234
5949,all,53.74193548387097
150528,all,586.2299194335938
5219,all,130.1769256591797
99920,all,88.4034423828125
8426,all,86.58529663085938
148193,all,182.77418518066406
161378,all,1945.582763671875
89185,all,528.7208862304688
90545,all,602.4393920898438
103330,all,74.71761322021484
30513,all,112.62104034423828
31713,all,572.20068359375
28113,all,21.020675659179688
135273,all,38.824562072753906
42883,all,66.59056091308594
60163,all,54.01378631591797
74215,all,486.54815673828125
58372,all,8.353918075561523
8477,all,77.05293273925781
52372,all,6.533333333333333
18030,all,15.432842254638672
152784,all,188.22833251953125
26290,all,82.84700775146484
88888,all,2.8000000000000003
19170,all,2.8216679096221924
54732,all,65.8528060913086
14207,all,24.073974609375
130168,all,4.666666666666666
15257,all,4.316981315612793
42652,all,8.43936538696289
130408,all,104.35546875
122488,all,0.9333333333333333
9707,all,1.8666666666666667
73768,all,38.451332092285156
8207,all,1.8666666666666667
21570,all,4.742516994476318
63652,all,13.148327827453613
51412,all,5.6000000000000005
28810,all,154.84341430664062
8267,all,0.9333333333333333
9827,all,3.3823835849761963
17610,all,2.625
33172,all,9.531288146972656
49612,all,9.333333333333332
39412,all,49.921348571777344
123928,all,15.807640075683594
49732,all,2.8000000000000003
120088,all,5.660185813903809
11447,all,6.533333333333333
116248,all,10.19699478149414
11987,all,1.8666666666666667
56212,all,10.818181818181818
13037,all,0.9333333333333333
137649,all,45.111111111111114
132849,all,6.533333333333333
165969,all,5.9806108474731445
121033,all,83.81688690185547
92873,all,48.420143127441406
65593,all,26.80972671508789
86153,all,30.132366180419922
86953,all,0.9333333333333333
150834,all,11.061934471130371
147699,all,4.570034980773926
131379,all,107.18082427978516
156659,all,96.03681945800781
48277,all,3.538130044937134
38197,all,13.48530101776123
54717,all,90.63526916503906
56797,all,0.9333333333333333
126058,all,4.666666666666666
38797,all,3.7333333333333334
114538,all,4.876115798950195
65517,all,44.230926513671875
65578,all,347.10546875
127018,all,21.790271759033203
86218,all,31.874954223632812
119098,all,2.8000000000000003
33037,all,1.8666666666666667
47557,all,11.407407407407407
149364,all,4.845823764801025
107578,all,25.59410285949707
79018,all,27.57294273376465
57997,all,15.650835990905762
55957,all,8.689655172413794
64477,all,3.7333333333333334
152949,all,2.8000000000000003
145269,all,8.4
147669,all,33.14738082885742
167349,all,43.48832321166992
96283,all,13.589184761047363
125563,all,1.8666666666666667
84763,all,1.8666666666666667
84923,all,476.7276611328125
106363,all,16.30489730834961
139254,all,0.9333333333333333
119563,all,5.6000000000000005
83563,all,1.8666666666666667
142614,all,9.423914909362793
152439,all,2.8000000000000003
146679,all,5.818819522857666
148119,all,4.42640495300293
139959,all,2.8000000000000003
26115,all,1.8666666666666667
92188,all,22.466705322265625
62502,all,21.5317440032959
31275,all,5.481215953826904
58462,all,6.892025947570801
27195,all,186.002685546875
48262,all,513.0311279296875
33982,all,156.79136657714844
38182,all,17.60835075378418
113308,all,2.8000000000000003
84988,all,3.7333333333333334
61102,all,2.8000000000000003
25455,all,0.9333333333333333
162744,all,11.455182075500488
46942,all,8.292505264282227
32715,all,0.9333333333333333
