193.0,97.0,61.0,37.0,31.0
232.0,86.0,66.0,43.0,41.0
208.0,75.0,60.0,32.0,23.0
210.0,199.0,74.0,55.0,43.0
196.0,76.0,45.0,34.0,30.0
196.0,75.0,41.0,38.0,34.0
183.0,74.0,38.0,22.0,20.0
302.0,73.0,32.0,29.0,28.0
159.0,53.0,51.0,26.0,24.0
212.0,80.0,61.0,48.0,22.0
172.0,54.0,37.0,33.0,18.0
158.0,60.0,32.0,26.0,20.0
223.0,81.0,35.0,31.0,23.0
194.0,76.0,50.0,34.0,34.0
182.0,89.0,87.0,54.0,42.0
182.0,116.0,77.0,71.0,36.0
167.0,93.0,31.0,23.0,21.0
170.0,96.0,56.0,30.0,27.0
267.0,118.0,39.0,32.0,24.0
204.0,101.0,50.0,32.0,22.0
190.0,64.0,39.0,25.0,21.0
233.0,74.0,40.0,29.0,20.0
221.0,134.0,35.0,30.0,17.0
218.0,130.0,42.0,41.0,15.0
238.0,117.0,46.0,26.0,17.0
273.0,116.0,43.0,33.0,28.0
252.0,91.0,35.0,27.0,20.0
242.0,104.0,37.0,23.0,21.0
207.0,79.0,27.0,23.0,19.0
251.0,97.0,24.0,22.0,22.0
203.0,194.0,32.0,28.0,26.0
232.0,146.0,39.0,38.0,32.0
223.0,119.0,65.0,47.0,33.0
199.0,116.0,50.0,43.0,33.0
201.0,109.0,48.0,28.0,23.0
219.0,137.0,43.0,16.0,14.0
249.0,126.0,77.0,29.0,23.0
241.0,169.0,65.0,37.0,26.0
239.0,161.0,50.0,27.0,26.0
244.0,166.0,46.0,22.0,19.0
216.0,162.0,84.0,34.0,28.0
201.0,108.0,81.0,30.0,29.0
237.0,156.0,137.0,43.0,30.0
192.0,115.0,92.0,44.0,34.0
266.0,168.0,148.0,112.0,30.0
214.0,160.0,66.0,25.0,18.0
205.0,180.0,83.0,27.0,22.0
207.0,194.0,172.0,26.0,19.0
277.0,177.0,79.0,28.0,27.0
250.0,203.0,165.0,25.0,23.0
230.0,131.0,126.0,34.0,24.0
271.0,137.0,114.0,42.0,24.0
230.0,125.0,103.0,41.0,21.0
211.0,146.0,83.0,26.0,23.0
262.0,171.0,150.0,36.0,33.0
247.0,147.0,94.0,33.0,26.0
253.0,145.0,86.0,32.0,28.0
202.0,121.0,59.0,23.0,18.0
250.0,175.0,145.0,89.0,35.0
234.0,166.0,91.0,67.0,67.0
192.0,191.0,128.0,106.0,68.0
223.0,151.0,135.0,65.0,30.0
211.0,132.0,120.0,78.0,22.0
242.0,143.0,107.0,62.0,30.0
270.0,140.0,81.0,64.0,28.0
284.0,179.0,84.0,72.0,69.0
228.0,187.0,141.0,90.0,39.0
199.0,95.0,75.0,48.0,33.0
239.0,140.0,96.0,50.0,16.0
229.0,143.0,74.0,62.0,27.0
196.0,154.0,92.0,63.0,31.0
184.0,125.0,91.0,60.0,28.0
231.0,142.0,124.0,65.0,28.0
231.0,155.0,79.0,76.0,27.0
