56.0,26.0,3.0,3.0,3.0
49.0,21.0,3.0,2.0,2.0
61.0,13.0,1.0,1.0,1.0
46.0,11.0,2.0,2.0,1.0
66.0,34.0,4.0,3.0,2.0
56.0,14.0,8.0,5.0,4.0
48.0,18.0,5.0,4.0,3.0
55.0,16.0,4.0,3.0,2.0
62.0,18.0,2.0,2.0,1.0
51.0,23.0,4.0,3.0,2.0
47.0,24.0,2.0,2.0,2.0
59.0,19.0,3.0,2.0,1.0
53.0,32.0,4.0,2.0,2.0
76.0,16.0,3.0,2.0,1.0
55.0,37.0,3.0,2.0,2.0
50.0,31.0,11.0,4.0,3.0
67.0,34.0,6.0,5.0,5.0
81.0,22.0,7.0,6.0,5.0
64.0,22.0,3.0,1.0,1.0
70.0,20.0,5.0,3.0,2.0
87.0,31.0,5.0,4.0,3.0
74.0,7.0,3.0,2.0,2.0
78.0,18.0,8.0,3.0,3.0
57.0,45.0,4.0,3.0,2.0
75.0,21.0,8.0,5.0,5.0
64.0,42.0,3.0,2.0,2.0
79.0,25.0,2.0,2.0,1.0
92.0,28.0,3.0,2.0,2.0
77.0,23.0,3.0,3.0,1.0
71.0,24.0,7.0,2.0,2.0
74.0,24.0,3.0,3.0,3.0
118.0,41.0,5.0,5.0,4.0
112.0,35.0,6.0,6.0,4.0
60.0,37.0,3.0,3.0,3.0
80.0,23.0,4.0,3.0,3.0
67.0,27.0,3.0,3.0,3.0
123.0,41.0,1.0,1.0,1.0
100.0,22.0,8.0,3.0,3.0
85.0,34.0,6.0,4.0,2.0
82.0,36.0,6.0,5.0,5.0
106.0,32.0,5.0,3.0,3.0
77.0,31.0,5.0,4.0,4.0
78.0,27.0,4.0,3.0,3.0
75.0,46.0,43.0,5.0,3.0
59.0,25.0,18.0,13.0,3.0
83.0,26.0,7.0,3.0,2.0
106.0,54.0,26.0,3.0,3.0
111.0,31.0,14.0,4.0,3.0
124.0,40.0,16.0,11.0,7.0
97.0,31.0,14.0,5.0,4.0
137.0,41.0,3.0,2.0,2.0
109.0,33.0,2.0,2.0,2.0
119.0,34.0,4.0,3.0,2.0
123.0,31.0,3.0,2.0,2.0
117.0,25.0,3.0,1.0,1.0
119.0,70.0,9.0,4.0,4.0
102.0,34.0,5.0,3.0,3.0
78.0,27.0,4.0,3.0,2.0
101.0,65.0,27.0,7.0,4.0
116.0,31.0,25.0,5.0,4.0
107.0,34.0,4.0,4.0,3.0
82.0,53.0,1.0,1.0,1.0
141.0,25.0,3.0,2.0,2.0
109.0,17.0,4.0,4.0,3.0
85.0,40.0,3.0,3.0,2.0
99.0,13.0,6.0,3.0,3.0
90.0,37.0,3.0,2.0,2.0
89.0,21.0,3.0,1.0,1.0
78.0,21.0,3.0,1.0,1.0
90.0,43.0,2.0,2.0,2.0
94.0,25.0,6.0,3.0,2.0
111.0,38.0,3.0,2.0,2.0
109.0,57.0,4.0,4.0,4.0
112.0,44.0,4.0,3.0,2.0
108.0,47.0,4.0,4.0,3.0
86.0,52.0,2.0,2.0,2.0
104.0,42.0,6.0,6.0,5.0
90.0,42.0,3.0,2.0,2.0
101.0,33.0,5.0,5.0,4.0
85.0,45.0,4.0,4.0,3.0
81.0,35.0,6.0,6.0,3.0
74.0,48.0,4.0,4.0,4.0
98.0,63.0,4.0,4.0,3.0
92.0,55.0,8.0,7.0,5.0
84.0,54.0,12.0,11.0,6.0
82.0,73.0,3.0,3.0,3.0
83.0,42.0,3.0,3.0,3.0
99.0,68.0,9.0,5.0,4.0
93.0,34.0,4.0,3.0,3.0
96.0,36.0,17.0,11.0,3.0
87.0,27.0,11.0,5.0,3.0
96.0,40.0,4.0,4.0,3.0
81.0,37.0,3.0,2.0,2.0
103.0,40.0,8.0,4.0,3.0
94.0,51.0,7.0,5.0,4.0
97.0,43.0,8.0,2.0,2.0
88.0,37.0,6.0,5.0,4.0
75.0,40.0,6.0,5.0,4.0
92.0,54.0,4.0,4.0,3.0
77.0,48.0,3.0,3.0,2.0
65.0,59.0,3.0,3.0,2.0
83.0,54.0,4.0,3.0,2.0
69.0,40.0,3.0,2.0,2.0
81.0,37.0,3.0,3.0,3.0
82.0,32.0,3.0,2.0,1.0
94.0,43.0,6.0,4.0,4.0
80.0,45.0,6.0,5.0,3.0
85.0,78.0,5.0,4.0,3.0
87.0,54.0,18.0,5.0,4.0
80.0,47.0,3.0,2.0,2.0
90.0,48.0,3.0,3.0,3.0
72.0,39.0,3.0,3.0,3.0
89.0,36.0,7.0,5.0,4.0
81.0,43.0,16.0,7.0,4.0
115.0,36.0,16.0,6.0,5.0
67.0,45.0,8.0,6.0,5.0
77.0,66.0,7.0,7.0,4.0
102.0,44.0,9.0,4.0,4.0
108.0,34.0,10.0,9.0,5.0
145.0,55.0,12.0,5.0,4.0
102.0,32.0,10.0,4.0,4.0
106.0,45.0,11.0,7.0,5.0
117.0,41.0,6.0,4.0,3.0
104.0,43.0,12.0,12.0,11.0
119.0,39.0,4.0,3.0,2.0
92.0,54.0,7.0,6.0,6.0
107.0,43.0,5.0,4.0,4.0
113.0,27.0,9.0,4.0,4.0
95.0,38.0,5.0,3.0,3.0
98.0,37.0,4.0,3.0,2.0
188.0,56.0,5.0,3.0,2.0
134.0,116.0,9.0,9.0,6.0
117.0,107.0,4.0,3.0,3.0
102.0,95.0,9.0,6.0,3.0
95.0,84.0,8.0,5.0,4.0
97.0,87.0,8.0,6.0,6.0
98.0,69.0,8.0,5.0,5.0
156.0,71.0,7.0,4.0,4.0
