38.0,13.0,12.0,10.0,10.0
41.0,26.0,17.0,17.0,15.0
41.0,37.0,33.0,18.0,17.0
36.0,21.0,11.0,11.0,10.0
92.0,13.0,13.0,12.0,12.0
57.0,36.0,30.0,18.0,14.0
59.0,44.0,32.0,15.0,13.0
60.0,14.0,12.0,11.0,11.0
50.0,23.0,19.0,15.0,14.0
60.0,16.0,15.0,15.0,10.0
59.0,13.0,8.0,8.0,7.0
52.0,13.0,13.0,11.0,10.0
41.0,15.0,14.0,14.0,13.0
54.0,18.0,10.0,9.0,9.0
55.0,15.0,14.0,13.0,12.0
41.0,17.0,10.0,10.0,8.0
73.0,20.0,13.0,12.0,12.0
62.0,16.0,14.0,10.0,10.0
55.0,19.0,19.0,11.0,8.0
69.0,24.0,19.0,16.0,13.0
77.0,16.0,14.0,12.0,12.0
50.0,22.0,21.0,14.0,14.0
55.0,44.0,15.0,13.0,13.0
45.0,34.0,24.0,15.0,13.0
91.0,13.0,12.0,10.0,9.0
80.0,17.0,15.0,14.0,11.0
83.0,19.0,16.0,13.0,12.0
55.0,10.0,9.0,9.0,9.0
51.0,17.0,16.0,9.0,7.0
56.0,12.0,12.0,12.0,11.0
70.0,15.0,13.0,11.0,11.0
58.0,17.0,16.0,12.0,9.0
60.0,21.0,15.0,14.0,13.0
50.0,26.0,21.0,12.0,12.0
64.0,25.0,20.0,20.0,10.0
40.0,15.0,13.0,12.0,9.0
42.0,15.0,11.0,10.0,10.0
57.0,16.0,15.0,14.0,13.0
81.0,18.0,16.0,15.0,11.0
58.0,29.0,23.0,21.0,20.0
101.0,82.0,25.0,17.0,16.0
90.0,22.0,18.0,17.0,12.0
112.0,99.0,20.0,19.0,13.0
69.0,24.0,20.0,16.0,15.0
83.0,16.0,14.0,14.0,10.0
123.0,15.0,13.0,12.0,11.0
94.0,18.0,15.0,14.0,11.0
70.0,23.0,14.0,13.0,11.0
67.0,16.0,12.0,10.0,9.0
103.0,17.0,15.0,14.0,11.0
103.0,25.0,17.0,16.0,15.0
126.0,25.0,16.0,13.0,9.0
144.0,22.0,18.0,13.0,12.0
117.0,18.0,16.0,16.0,15.0
91.0,22.0,21.0,15.0,8.0
64.0,15.0,11.0,11.0,9.0
143.0,25.0,21.0,18.0,9.0
99.0,21.0,16.0,12.0,10.0
101.0,14.0,14.0,11.0,9.0
96.0,18.0,17.0,16.0,12.0
100.0,16.0,12.0,11.0,10.0
71.0,36.0,13.0,11.0,11.0
67.0,31.0,23.0,14.0,12.0
67.0,37.0,20.0,15.0,12.0
77.0,28.0,24.0,11.0,8.0
64.0,30.0,24.0,19.0,13.0
78.0,18.0,14.0,13.0,8.0
47.0,22.0,14.0,11.0,11.0
54.0,29.0,12.0,11.0,9.0
76.0,19.0,14.0,12.0,9.0
44.0,20.0,9.0,8.0,7.0
61.0,30.0,14.0,9.0,8.0
51.0,23.0,15.0,14.0,12.0
97.0,54.0,21.0,19.0,13.0
90.0,44.0,32.0,18.0,17.0
81.0,29.0,22.0,17.0,11.0
61.0,24.0,12.0,11.0,10.0
60.0,16.0,15.0,13.0,12.0
57.0,19.0,13.0,8.0,7.0
93.0,13.0,12.0,11.0,10.0
50.0,19.0,13.0,12.0,9.0
45.0,15.0,10.0,9.0,8.0
67.0,35.0,14.0,11.0,10.0
45.0,35.0,11.0,11.0,9.0
53.0,34.0,33.0,13.0,8.0
50.0,21.0,16.0,13.0,13.0
50.0,23.0,17.0,10.0,7.0
49.0,29.0,25.0,20.0,9.0
64.0,31.0,31.0,14.0,12.0
87.0,18.0,16.0,16.0,11.0
89.0,25.0,21.0,15.0,15.0
82.0,16.0,12.0,9.0,9.0
56.0,13.0,12.0,10.0,9.0
54.0,21.0,14.0,11.0,11.0
76.0,53.0,11.0,8.0,6.0
63.0,22.0,12.0,11.0,7.0
43.0,26.0,22.0,16.0,15.0
46.0,28.0,15.0,13.0,12.0
55.0,20.0,18.0,14.0,10.0
48.0,44.0,14.0,11.0,11.0
50.0,33.0,29.0,18.0,15.0
52.0,28.0,27.0,17.0,13.0
61.0,36.0,21.0,19.0,16.0
67.0,25.0,18.0,15.0,13.0
66.0,30.0,25.0,13.0,10.0
66.0,63.0,16.0,14.0,10.0
84.0,52.0,16.0,14.0,12.0
68.0,47.0,21.0,12.0,11.0
63.0,25.0,20.0,12.0,10.0
44.0,22.0,22.0,20.0,16.0
98.0,45.0,41.0,34.0,30.0
71.0,44.0,41.0,38.0,18.0
61.0,35.0,28.0,27.0,25.0
88.0,56.0,40.0,29.0,24.0
91.0,50.0,39.0,28.0,24.0
104.0,32.0,21.0,18.0,18.0
84.0,42.0,37.0,15.0,13.0
57.0,46.0,29.0,25.0,24.0
63.0,47.0,21.0,21.0,17.0
55.0,51.0,29.0,13.0,13.0
55.0,28.0,26.0,20.0,19.0
83.0,35.0,28.0,25.0,20.0
89.0,43.0,31.0,18.0,17.0
70.0,31.0,29.0,18.0,14.0
56.0,26.0,22.0,21.0,15.0
78.0,71.0,26.0,24.0,18.0
59.0,55.0,42.0,21.0,14.0
93.0,44.0,26.0,18.0,18.0
84.0,78.0,43.0,24.0,17.0
68.0,56.0,29.0,21.0,18.0
86.0,67.0,17.0,17.0,15.0
122.0,87.0,22.0,19.0,18.0
89.0,67.0,25.0,22.0,17.0
87.0,45.0,17.0,17.0,16.0
89.0,31.0,19.0,19.0,19.0
80.0,30.0,26.0,13.0,9.0
110.0,24.0,20.0,16.0,15.0
82.0,30.0,15.0,14.0,12.0
102.0,61.0,22.0,20.0,16.0
86.0,23.0,21.0,13.0,11.0
87.0,24.0,22.0,19.0,16.0
86.0,53.0,17.0,17.0,13.0
77.0,29.0,13.0,13.0,11.0
105.0,36.0,20.0,18.0,18.0
94.0,58.0,27.0,26.0,25.0
116.0,53.0,35.0,27.0,27.0
80.0,35.0,28.0,25.0,23.0
82.0,65.0,25.0,24.0,23.0
101.0,51.0,27.0,23.0,21.0
82.0,25.0,23.0,20.0,14.0
139.0,28.0,27.0,26.0,23.0
175.0,54.0,42.0,39.0,34.0
88.0,47.0,39.0,24.0,22.0
112.0,62.0,51.0,32.0,29.0
157.0,100.0,46.0,30.0,16.0
127.0,39.0,22.0,18.0,18.0
79.0,46.0,39.0,33.0,23.0
92.0,35.0,35.0,29.0,28.0
101.0,44.0,36.0,33.0,32.0
105.0,37.0,27.0,26.0,25.0
91.0,44.0,37.0,33.0,23.0
76.0,36.0,29.0,21.0,15.0
91.0,38.0,37.0,36.0,27.0
91.0,27.0,26.0,25.0,20.0
76.0,38.0,35.0,25.0,24.0
64.0,28.0,19.0,18.0,16.0
177.0,75.0,41.0,39.0,24.0
241.0,53.0,27.0,26.0,23.0
346.0,84.0,33.0,32.0,27.0
217.0,72.0,29.0,29.0,27.0
379.0,81.0,39.0,37.0,36.0
150.0,86.0,58.0,45.0,40.0
363.0,69.0,35.0,34.0,34.0
350.0,91.0,53.0,38.0,38.0
116.0,67.0,34.0,31.0,18.0
248.0,71.0,23.0,21.0,18.0
234.0,64.0,36.0,26.0,25.0
101.0,54.0,41.0,33.0,27.0
111.0,30.0,28.0,26.0,25.0
110.0,20.0,19.0,15.0,14.0
92.0,34.0,20.0,18.0,16.0
87.0,27.0,20.0,19.0,17.0
216.0,31.0,29.0,25.0,21.0
