44.0,24.0,7.0,6.0,3.0
34.0,11.0,8.0,7.0,7.0
17.0,14.0,13.0,5.0,5.0
18.0,16.0,12.0,6.0,4.0
9.0,6.0,6.0,4.0,2.0
4.0,3.0,2.0,2.0,2.0
19.0,15.0,9.0,5.0,2.0
16.0,12.0,9.0,8.0,4.0
16.0,7.0,4.0,3.0,3.0
6.0,4.0,4.0,4.0,2.0
11.0,8.0,3.0,3.0,3.0
8.0,5.0,5.0,3.0,3.0
11.0,9.0,8.0,6.0,3.0
13.0,10.0,8.0,7.0,5.0
21.0,14.0,13.0,10.0,6.0
14.0,5.0,5.0,4.0,4.0
17.0,15.0,10.0,5.0,5.0
14.0,12.0,4.0,3.0,2.0
40.0,7.0,7.0,5.0,5.0
29.0,7.0,5.0,4.0,2.0
29.0,8.0,6.0,6.0,5.0
14.0,11.0,6.0,5.0,3.0
14.0,10.0,6.0,4.0,3.0
18.0,11.0,6.0,5.0,4.0
21.0,10.0,10.0,8.0,8.0
16.0,10.0,9.0,5.0,5.0
18.0,10.0,8.0,4.0,2.0
15.0,13.0,10.0,6.0,2.0
30.0,15.0,10.0,5.0,5.0
19.0,14.0,10.0,8.0,3.0
25.0,9.0,9.0,7.0,5.0
21.0,14.0,14.0,11.0,1.0
11.0,9.0,9.0,8.0,8.0
15.0,14.0,14.0,13.0,5.0
30.0,28.0,12.0,8.0,5.0
23.0,17.0,15.0,10.0,7.0
24.0,7.0,6.0,6.0,5.0
25.0,17.0,11.0,9.0,5.0
73.0,20.0,15.0,7.0,2.0
13.0,12.0,9.0,9.0,7.0
36.0,20.0,17.0,11.0,3.0
32.0,29.0,27.0,14.0,6.0
27.0,18.0,14.0,10.0,9.0
32.0,16.0,15.0,10.0,6.0
24.0,23.0,22.0,12.0,3.0
93.0,14.0,14.0,11.0,2.0
33.0,16.0,14.0,4.0,3.0
23.0,10.0,9.0,7.0,7.0
31.0,11.0,8.0,7.0,4.0
27.0,18.0,7.0,7.0,7.0
26.0,23.0,15.0,12.0,3.0
43.0,25.0,15.0,8.0,3.0
28.0,22.0,22.0,16.0,2.0
15.0,8.0,8.0,6.0,3.0
35.0,20.0,9.0,3.0,2.0
34.0,15.0,12.0,12.0,7.0
26.0,21.0,19.0,16.0,10.0
28.0,27.0,17.0,9.0,7.0
45.0,25.0,14.0,12.0,10.0
24.0,14.0,13.0,11.0,7.0
18.0,9.0,6.0,6.0,4.0
20.0,17.0,11.0,9.0,4.0
40.0,20.0,17.0,16.0,5.0
31.0,25.0,21.0,15.0,8.0
33.0,22.0,18.0,10.0,5.0
69.0,19.0,17.0,10.0,5.0
20.0,17.0,16.0,9.0,4.0
15.0,14.0,8.0,6.0,6.0
19.0,18.0,13.0,11.0,10.0
34.0,24.0,17.0,14.0,12.0
19.0,19.0,14.0,12.0,9.0
13.0,13.0,11.0,8.0,5.0
22.0,20.0,15.0,11.0,6.0
24.0,22.0,20.0,17.0,7.0
22.0,21.0,7.0,4.0,4.0
40.0,21.0,18.0,15.0,4.0
79.0,40.0,21.0,20.0,5.0
94.0,66.0,25.0,22.0,10.0
62.0,37.0,11.0,11.0,3.0
20.0,19.0,18.0,18.0,7.0
34.0,25.0,17.0,14.0,1.0
20.0,19.0,13.0,8.0,6.0
94.0,59.0,31.0,16.0,9.0
130.0,34.0,16.0,13.0,12.0
32.0,28.0,26.0,20.0,10.0
27.0,23.0,21.0,12.0,6.0
17.0,16.0,16.0,13.0,8.0
26.0,24.0,19.0,17.0,2.0
21.0,20.0,17.0,10.0,7.0
21.0,19.0,18.0,14.0,3.0
72.0,33.0,23.0,18.0,4.0
35.0,24.0,24.0,24.0,21.0
95.0,24.0,19.0,19.0,10.0
23.0,20.0,13.0,12.0,7.0
23.0,19.0,18.0,10.0,8.0
27.0,22.0,15.0,2.0,2.0
25.0,18.0,15.0,8.0,6.0
36.0,25.0,19.0,17.0,6.0
28.0,19.0,17.0,15.0,15.0
28.0,11.0,10.0,8.0,2.0
34.0,23.0,11.0,7.0,4.0
28.0,16.0,15.0,11.0,10.0
