38.0,23.0,10.0,5.0,5.0
34.0,24.0,7.0,4.0,3.0
40.0,24.0,14.0,12.0,6.0
30.0,26.0,20.0,12.0,11.0
27.0,27.0,8.0,7.0,5.0
47.0,27.0,14.0,6.0,4.0
49.0,28.0,9.0,8.0,6.0
38.0,32.0,17.0,7.0,4.0
48.0,29.0,13.0,7.0,7.0
46.0,46.0,18.0,12.0,3.0
23.0,22.0,8.0,4.0,3.0
34.0,31.0,8.0,8.0,6.0
44.0,32.0,16.0,4.0,4.0
37.0,28.0,9.0,8.0,3.0
38.0,27.0,12.0,9.0,5.0
28.0,27.0,9.0,8.0,5.0
24.0,24.0,12.0,12.0,11.0
27.0,26.0,10.0,5.0,3.0
33.0,30.0,7.0,6.0,4.0
31.0,27.0,14.0,10.0,4.0
164.0,52.0,17.0,12.0,3.0
56.0,37.0,33.0,7.0,4.0
29.0,27.0,22.0,4.0,4.0
44.0,27.0,24.0,3.0,3.0
113.0,64.0,8.0,6.0,4.0
84.0,65.0,7.0,5.0,4.0
63.0,42.0,7.0,6.0,4.0
60.0,53.0,33.0,10.0,10.0
60.0,34.0,11.0,8.0,8.0
80.0,38.0,36.0,34.0,15.0
63.0,53.0,36.0,23.0,12.0
42.0,37.0,20.0,19.0,14.0
69.0,52.0,12.0,8.0,6.0
47.0,46.0,9.0,6.0,5.0
49.0,45.0,12.0,10.0,7.0
45.0,40.0,8.0,8.0,5.0
40.0,34.0,13.0,9.0,6.0
38.0,30.0,12.0,4.0,3.0
39.0,34.0,12.0,5.0,4.0
61.0,59.0,14.0,12.0,4.0
52.0,46.0,16.0,7.0,6.0
59.0,45.0,20.0,19.0,11.0
46.0,33.0,14.0,6.0,6.0
40.0,36.0,13.0,4.0,4.0
36.0,35.0,17.0,7.0,7.0
93.0,34.0,33.0,11.0,8.0
54.0,48.0,15.0,6.0,3.0
42.0,27.0,16.0,7.0,4.0
62.0,37.0,15.0,14.0,9.0
42.0,37.0,16.0,14.0,5.0
56.0,30.0,13.0,7.0,3.0
67.0,33.0,15.0,8.0,6.0
54.0,38.0,13.0,10.0,7.0
50.0,30.0,14.0,7.0,4.0
61.0,48.0,26.0,10.0,3.0
65.0,35.0,27.0,4.0,4.0
62.0,34.0,14.0,5.0,5.0
43.0,32.0,29.0,6.0,3.0
52.0,27.0,13.0,5.0,4.0
53.0,45.0,19.0,11.0,5.0
90.0,42.0,24.0,9.0,9.0
68.0,46.0,26.0,10.0,5.0
38.0,37.0,8.0,7.0,7.0
60.0,32.0,23.0,5.0,5.0
61.0,55.0,16.0,15.0,11.0
42.0,19.0,15.0,6.0,5.0
58.0,36.0,6.0,4.0,3.0
64.0,23.0,15.0,10.0,7.0
87.0,38.0,8.0,5.0,4.0
49.0,33.0,19.0,4.0,4.0
58.0,22.0,10.0,9.0,6.0
44.0,35.0,15.0,6.0,5.0
43.0,33.0,10.0,8.0,5.0
41.0,36.0,19.0,4.0,3.0
59.0,40.0,24.0,6.0,6.0
51.0,34.0,19.0,5.0,3.0
35.0,34.0,15.0,7.0,7.0
43.0,42.0,26.0,7.0,7.0
66.0,33.0,14.0,7.0,4.0
58.0,20.0,13.0,7.0,4.0
49.0,27.0,19.0,11.0,8.0
52.0,24.0,9.0,8.0,7.0
50.0,30.0,14.0,13.0,7.0
47.0,20.0,15.0,5.0,4.0
50.0,23.0,19.0,7.0,4.0
33.0,18.0,17.0,6.0,3.0
39.0,28.0,19.0,14.0,10.0
63.0,33.0,27.0,15.0,9.0
60.0,20.0,9.0,7.0,5.0
45.0,26.0,18.0,10.0,7.0
75.0,35.0,15.0,8.0,4.0
60.0,32.0,13.0,10.0,9.0
71.0,33.0,11.0,6.0,5.0
53.0,26.0,9.0,4.0,3.0
54.0,38.0,24.0,7.0,6.0
72.0,25.0,23.0,7.0,6.0
50.0,48.0,13.0,4.0,4.0
82.0,43.0,37.0,28.0,7.0
44.0,34.0,27.0,8.0,5.0
42.0,37.0,20.0,3.0,3.0
50.0,33.0,17.0,6.0,4.0
43.0,29.0,14.0,5.0,5.0
61.0,28.0,14.0,11.0,5.0
