52.0,19.0,18.0,14.0,8.0
61.0,35.0,32.0,24.0,15.0
61.0,20.0,9.0,9.0,8.0
62.0,38.0,27.0,14.0,10.0
58.0,30.0,13.0,13.0,13.0
65.0,32.0,25.0,22.0,15.0
33.0,30.0,19.0,12.0,11.0
25.0,21.0,18.0,14.0,13.0
48.0,20.0,19.0,17.0,10.0
29.0,23.0,21.0,13.0,11.0
41.0,17.0,15.0,14.0,14.0
24.0,18.0,12.0,12.0,11.0
50.0,21.0,17.0,14.0,12.0
70.0,37.0,18.0,13.0,13.0
46.0,29.0,17.0,16.0,10.0
31.0,30.0,18.0,17.0,14.0
25.0,21.0,19.0,15.0,12.0
40.0,20.0,16.0,13.0,12.0
33.0,24.0,16.0,13.0,7.0
48.0,40.0,20.0,14.0,8.0
72.0,25.0,22.0,22.0,17.0
49.0,32.0,30.0,22.0,15.0
34.0,22.0,22.0,19.0,14.0
57.0,22.0,21.0,12.0,9.0
49.0,29.0,21.0,14.0,10.0
64.0,30.0,24.0,19.0,11.0
42.0,31.0,27.0,26.0,13.0
47.0,44.0,28.0,26.0,19.0
62.0,37.0,20.0,12.0,11.0
41.0,23.0,14.0,13.0,11.0
40.0,32.0,23.0,23.0,12.0
66.0,49.0,41.0,23.0,21.0
132.0,72.0,33.0,25.0,24.0
155.0,74.0,37.0,22.0,19.0
73.0,36.0,32.0,21.0,20.0
96.0,45.0,27.0,21.0,15.0
117.0,38.0,27.0,25.0,18.0
143.0,43.0,35.0,18.0,18.0
74.0,54.0,18.0,18.0,15.0
71.0,68.0,17.0,17.0,15.0
93.0,40.0,23.0,19.0,13.0
58.0,33.0,25.0,14.0,10.0
58.0,47.0,26.0,17.0,17.0
89.0,64.0,56.0,38.0,20.0
86.0,60.0,36.0,36.0,17.0
72.0,44.0,31.0,29.0,12.0
77.0,38.0,25.0,15.0,12.0
71.0,49.0,44.0,19.0,14.0
159.0,72.0,64.0,52.0,17.0
60.0,51.0,43.0,25.0,18.0
81.0,44.0,43.0,17.0,16.0
56.0,52.0,34.0,28.0,14.0
58.0,37.0,34.0,29.0,19.0
79.0,70.0,69.0,55.0,18.0
55.0,49.0,38.0,29.0,22.0
86.0,59.0,35.0,21.0,20.0
63.0,28.0,27.0,22.0,12.0
98.0,42.0,32.0,18.0,17.0
68.0,31.0,27.0,14.0,14.0
45.0,37.0,25.0,19.0,11.0
70.0,40.0,29.0,25.0,16.0
59.0,41.0,37.0,31.0,25.0
56.0,45.0,41.0,31.0,25.0
87.0,43.0,36.0,25.0,12.0
64.0,45.0,27.0,27.0,26.0
39.0,35.0,26.0,17.0,14.0
57.0,31.0,31.0,11.0,10.0
