83.0,35.0,31.0,27.0,12.0
99.0,46.0,42.0,24.0,23.0
242.0,90.0,69.0,58.0,45.0
368.0,84.0,75.0,68.0,53.0
210.0,82.0,54.0,53.0,31.0
319.0,89.0,64.0,58.0,56.0
144.0,88.0,61.0,43.0,37.0
140.0,58.0,35.0,31.0,28.0
181.0,109.0,66.0,23.0,21.0
137.0,102.0,38.0,29.0,23.0
149.0,109.0,64.0,36.0,34.0
239.0,162.0,124.0,78.0,58.0
197.0,188.0,104.0,61.0,57.0
161.0,85.0,66.0,44.0,36.0
325.0,98.0,83.0,82.0,40.0
221.0,152.0,104.0,73.0,57.0
242.0,93.0,51.0,45.0,28.0
165.0,82.0,51.0,33.0,29.0
207.0,78.0,60.0,40.0,35.0
187.0,71.0,49.0,45.0,45.0
267.0,112.0,53.0,31.0,20.0
128.0,90.0,68.0,64.0,41.0
176.0,99.0,91.0,51.0,46.0
89.0,62.0,47.0,43.0,24.0
81.0,78.0,68.0,52.0,37.0
152.0,95.0,58.0,50.0,26.0
127.0,72.0,36.0,28.0,27.0
127.0,66.0,43.0,29.0,21.0
84.0,72.0,69.0,41.0,36.0
92.0,81.0,35.0,34.0,31.0
73.0,53.0,40.0,32.0,30.0
126.0,60.0,43.0,41.0,40.0
138.0,108.0,105.0,72.0,59.0
125.0,83.0,49.0,33.0,32.0
89.0,61.0,35.0,30.0,29.0
66.0,51.0,49.0,47.0,45.0
69.0,47.0,33.0,30.0,27.0
125.0,56.0,52.0,33.0,33.0
126.0,116.0,65.0,45.0,35.0
88.0,83.0,76.0,59.0,49.0
107.0,63.0,60.0,49.0,48.0
88.0,58.0,38.0,35.0,30.0
77.0,71.0,51.0,48.0,28.0
95.0,75.0,30.0,27.0,27.0
90.0,67.0,54.0,52.0,41.0
76.0,66.0,55.0,47.0,27.0
114.0,59.0,51.0,31.0,28.0
90.0,89.0,73.0,39.0,27.0
77.0,60.0,54.0,51.0,32.0
64.0,41.0,38.0,38.0,29.0
96.0,62.0,57.0,51.0,31.0
205.0,75.0,61.0,27.0,25.0
107.0,84.0,84.0,56.0,51.0
77.0,68.0,42.0,35.0,29.0
82.0,72.0,43.0,36.0,28.0
101.0,79.0,58.0,49.0,29.0
64.0,53.0,51.0,45.0,39.0
72.0,57.0,48.0,36.0,34.0
118.0,49.0,47.0,43.0,28.0
78.0,54.0,50.0,30.0,28.0
66.0,37.0,36.0,31.0,31.0
61.0,56.0,53.0,28.0,23.0
79.0,75.0,54.0,28.0,22.0
51.0,49.0,47.0,44.0,29.0
69.0,49.0,47.0,29.0,15.0
48.0,38.0,37.0,28.0,24.0
61.0,49.0,42.0,32.0,15.0
66.0,50.0,40.0,32.0,28.0
74.0,55.0,51.0,51.0,33.0
70.0,49.0,35.0,35.0,30.0
80.0,43.0,33.0,18.0,18.0
54.0,46.0,29.0,25.0,24.0
59.0,52.0,29.0,28.0,27.0
53.0,41.0,38.0,26.0,21.0
57.0,42.0,27.0,26.0,23.0
54.0,46.0,45.0,34.0,33.0
40.0,31.0,26.0,18.0,18.0
43.0,35.0,35.0,21.0,17.0
47.0,36.0,29.0,22.0,18.0
40.0,29.0,26.0,21.0,17.0
47.0,35.0,30.0,18.0,16.0
61.0,40.0,39.0,22.0,20.0
117.0,67.0,43.0,41.0,39.0
46.0,34.0,29.0,26.0,17.0
34.0,33.0,26.0,23.0,16.0
81.0,37.0,32.0,31.0,29.0
42.0,42.0,37.0,34.0,24.0
38.0,33.0,30.0,26.0,22.0
44.0,40.0,30.0,26.0,24.0
50.0,39.0,29.0,26.0,23.0
43.0,30.0,27.0,25.0,24.0
29.0,29.0,27.0,24.0,14.0
44.0,40.0,34.0,28.0,27.0
40.0,36.0,29.0,18.0,18.0
65.0,34.0,28.0,25.0,24.0
82.0,82.0,37.0,20.0,17.0
71.0,44.0,41.0,38.0,33.0
108.0,73.0,28.0,25.0,11.0
32.0,32.0,22.0,22.0,17.0
75.0,35.0,27.0,23.0,21.0
42.0,33.0,20.0,20.0,20.0
54.0,29.0,24.0,24.0,22.0
52.0,29.0,29.0,23.0,21.0
39.0,29.0,25.0,22.0,18.0
39.0,29.0,21.0,14.0,12.0
44.0,21.0,19.0,16.0,11.0
44.0,21.0,21.0,20.0,16.0
41.0,34.0,34.0,31.0,20.0
51.0,49.0,44.0,26.0,24.0
73.0,64.0,42.0,27.0,26.0
81.0,52.0,32.0,29.0,21.0
39.0,26.0,23.0,14.0,13.0
22.0,18.0,16.0,15.0,10.0
33.0,32.0,28.0,18.0,16.0
104.0,27.0,26.0,23.0,17.0
49.0,29.0,22.0,14.0,12.0
50.0,24.0,20.0,18.0,17.0
41.0,22.0,21.0,14.0,13.0
51.0,28.0,28.0,20.0,14.0
52.0,38.0,30.0,20.0,17.0
36.0,26.0,24.0,18.0,13.0
43.0,28.0,23.0,20.0,17.0
52.0,24.0,22.0,15.0,14.0
64.0,33.0,24.0,21.0,19.0
42.0,37.0,34.0,24.0,14.0
44.0,26.0,20.0,18.0,16.0
97.0,22.0,19.0,16.0,12.0
62.0,53.0,38.0,23.0,23.0
63.0,35.0,23.0,18.0,16.0
47.0,32.0,22.0,22.0,16.0
48.0,34.0,20.0,16.0,14.0
65.0,46.0,28.0,19.0,17.0
100.0,50.0,28.0,18.0,16.0
56.0,31.0,14.0,14.0,13.0
53.0,30.0,25.0,22.0,19.0
45.0,25.0,22.0,22.0,18.0
51.0,27.0,27.0,25.0,13.0
48.0,21.0,21.0,17.0,15.0
57.0,30.0,30.0,22.0,15.0
91.0,22.0,17.0,10.0,10.0
42.0,30.0,26.0,20.0,14.0
93.0,67.0,38.0,19.0,17.0
90.0,55.0,29.0,24.0,19.0
51.0,31.0,22.0,13.0,11.0
63.0,53.0,28.0,23.0,17.0
82.0,55.0,36.0,29.0,24.0
58.0,36.0,14.0,13.0,11.0
48.0,29.0,16.0,15.0,13.0
49.0,30.0,30.0,12.0,11.0
51.0,23.0,23.0,11.0,10.0
42.0,27.0,27.0,20.0,17.0
66.0,23.0,18.0,15.0,12.0
58.0,45.0,28.0,20.0,11.0
58.0,17.0,16.0,15.0,14.0
61.0,47.0,19.0,15.0,10.0
40.0,21.0,14.0,14.0,13.0
44.0,32.0,32.0,23.0,21.0
50.0,45.0,21.0,17.0,14.0
51.0,20.0,18.0,16.0,12.0
46.0,30.0,22.0,19.0,15.0
48.0,20.0,18.0,16.0,9.0
66.0,51.0,17.0,15.0,13.0
48.0,25.0,20.0,20.0,19.0
57.0,21.0,17.0,16.0,16.0
48.0,48.0,17.0,14.0,11.0
52.0,26.0,24.0,15.0,14.0
50.0,44.0,25.0,19.0,16.0
79.0,28.0,23.0,19.0,19.0
