155.0,85.0,46.0,35.0,31.0
112.0,68.0,51.0,19.0,15.0
113.0,107.0,50.0,33.0,17.0
138.0,124.0,43.0,43.0,29.0
113.0,86.0,47.0,43.0,38.0
267.0,127.0,99.0,61.0,37.0
124.0,103.0,69.0,27.0,27.0
75.0,65.0,62.0,27.0,19.0
93.0,80.0,36.0,33.0,26.0
132.0,92.0,72.0,46.0,44.0
145.0,135.0,114.0,42.0,42.0
105.0,84.0,54.0,49.0,41.0
191.0,85.0,52.0,41.0,33.0
166.0,89.0,53.0,36.0,35.0
206.0,106.0,44.0,40.0,33.0
231.0,94.0,89.0,60.0,48.0
190.0,88.0,45.0,39.0,36.0
169.0,130.0,71.0,49.0,48.0
229.0,93.0,63.0,60.0,41.0
259.0,72.0,64.0,34.0,27.0
167.0,85.0,73.0,41.0,31.0
171.0,124.0,47.0,45.0,29.0
209.0,68.0,47.0,32.0,27.0
162.0,103.0,52.0,25.0,25.0
141.0,98.0,47.0,39.0,26.0
159.0,129.0,96.0,36.0,35.0
161.0,147.0,97.0,50.0,50.0
137.0,88.0,84.0,28.0,24.0
146.0,122.0,75.0,35.0,31.0
221.0,170.0,131.0,70.0,51.0
189.0,156.0,75.0,47.0,40.0
175.0,147.0,120.0,79.0,58.0
217.0,166.0,106.0,60.0,45.0
169.0,148.0,135.0,61.0,55.0
191.0,119.0,118.0,112.0,47.0
176.0,145.0,129.0,109.0,45.0
159.0,143.0,116.0,116.0,64.0
252.0,136.0,128.0,67.0,62.0
177.0,141.0,120.0,57.0,44.0
275.0,169.0,158.0,68.0,46.0
153.0,147.0,124.0,76.0,47.0
139.0,124.0,111.0,62.0,57.0
172.0,105.0,99.0,65.0,33.0
156.0,108.0,101.0,53.0,32.0
213.0,176.0,84.0,58.0,47.0
176.0,169.0,104.0,61.0,58.0
228.0,136.0,99.0,71.0,58.0
225.0,160.0,89.0,57.0,27.0
209.0,187.0,92.0,70.0,59.0
167.0,155.0,87.0,61.0,54.0
174.0,169.0,99.0,73.0,32.0
205.0,184.0,108.0,50.0,44.0
191.0,183.0,119.0,62.0,38.0
209.0,154.0,93.0,80.0,34.0
237.0,164.0,118.0,115.0,42.0
193.0,155.0,118.0,58.0,42.0
146.0,144.0,80.0,55.0,40.0
203.0,191.0,74.0,58.0,29.0
180.0,170.0,96.0,63.0,38.0
222.0,152.0,90.0,47.0,45.0
177.0,159.0,85.0,63.0,50.0
189.0,182.0,75.0,57.0,43.0
153.0,130.0,74.0,60.0,44.0
133.0,131.0,75.0,73.0,42.0
164.0,144.0,84.0,72.0,30.0
189.0,164.0,93.0,77.0,35.0
223.0,209.0,89.0,68.0,40.0
198.0,176.0,96.0,70.0,36.0
211.0,199.0,88.0,86.0,44.0
172.0,144.0,81.0,68.0,66.0
190.0,132.0,75.0,70.0,35.0
173.0,127.0,84.0,67.0,54.0
183.0,158.0,77.0,74.0,61.0
261.0,211.0,82.0,73.0,56.0
367.0,253.0,103.0,80.0,44.0
387.0,316.0,107.0,74.0,48.0
337.0,317.0,119.0,67.0,33.0
308.0,242.0,121.0,93.0,90.0
368.0,260.0,72.0,49.0,49.0
282.0,253.0,87.0,75.0,68.0
280.0,228.0,76.0,73.0,67.0
258.0,213.0,121.0,90.0,76.0
197.0,191.0,101.0,100.0,56.0
258.0,222.0,105.0,83.0,71.0
290.0,206.0,103.0,57.0,38.0
227.0,220.0,87.0,65.0,48.0
252.0,237.0,84.0,67.0,58.0
328.0,221.0,153.0,83.0,63.0
290.0,202.0,115.0,90.0,52.0
286.0,225.0,90.0,75.0,47.0
218.0,197.0,76.0,49.0,37.0
229.0,165.0,92.0,79.0,70.0
257.0,217.0,116.0,86.0,44.0
265.0,184.0,99.0,88.0,78.0
246.0,229.0,104.0,96.0,49.0
276.0,213.0,98.0,59.0,46.0
224.0,212.0,82.0,78.0,48.0
222.0,186.0,78.0,58.0,46.0
252.0,219.0,75.0,69.0,39.0
211.0,195.0,114.0,77.0,60.0
218.0,185.0,112.0,82.0,48.0
286.0,217.0,206.0,125.0,84.0
213.0,211.0,176.0,102.0,53.0
220.0,183.0,123.0,109.0,39.0
215.0,193.0,85.0,70.0,43.0
217.0,186.0,108.0,108.0,56.0
232.0,206.0,96.0,95.0,44.0
198.0,189.0,90.0,67.0,40.0
189.0,171.0,94.0,80.0,48.0
235.0,223.0,115.0,81.0,51.0
299.0,244.0,79.0,79.0,47.0
158.0,158.0,66.0,56.0,35.0
159.0,154.0,70.0,66.0,58.0
212.0,169.0,98.0,73.0,64.0
210.0,174.0,88.0,81.0,80.0
375.0,201.0,76.0,69.0,65.0
322.0,242.0,82.0,68.0,57.0
244.0,233.0,88.0,73.0,49.0
251.0,185.0,90.0,69.0,46.0
245.0,196.0,83.0,62.0,51.0
259.0,172.0,68.0,56.0,50.0
225.0,183.0,74.0,71.0,54.0
229.0,226.0,67.0,62.0,57.0
241.0,233.0,81.0,65.0,61.0
230.0,219.0,86.0,80.0,64.0
214.0,206.0,81.0,72.0,68.0
194.0,178.0,84.0,66.0,55.0
272.0,223.0,90.0,57.0,44.0
301.0,226.0,86.0,76.0,45.0
298.0,260.0,91.0,70.0,58.0
232.0,197.0,72.0,70.0,47.0
263.0,165.0,88.0,82.0,40.0
222.0,213.0,73.0,68.0,49.0
187.0,186.0,73.0,73.0,55.0
232.0,209.0,89.0,76.0,64.0
238.0,198.0,92.0,55.0,48.0
244.0,192.0,86.0,71.0,47.0
257.0,196.0,87.0,59.0,41.0
214.0,185.0,71.0,69.0,36.0
160.0,158.0,65.0,55.0,49.0
205.0,168.0,73.0,69.0,45.0
245.0,200.0,144.0,65.0,63.0
255.0,209.0,148.0,102.0,73.0
252.0,192.0,99.0,66.0,66.0
287.0,172.0,87.0,81.0,35.0
359.0,162.0,75.0,56.0,52.0
194.0,142.0,63.0,54.0,53.0
236.0,197.0,103.0,71.0,70.0
191.0,170.0,69.0,64.0,55.0
217.0,178.0,75.0,66.0,63.0
202.0,180.0,95.0,76.0,62.0
187.0,147.0,97.0,72.0,38.0
192.0,187.0,61.0,44.0,44.0
204.0,161.0,68.0,68.0,46.0
208.0,127.0,84.0,48.0,46.0
190.0,142.0,75.0,64.0,34.0
203.0,169.0,64.0,62.0,60.0
227.0,182.0,74.0,69.0,57.0
242.0,223.0,82.0,64.0,44.0
244.0,203.0,88.0,87.0,42.0
245.0,128.0,72.0,72.0,63.0
183.0,147.0,89.0,84.0,81.0
261.0,170.0,68.0,63.0,60.0
243.0,207.0,85.0,79.0,70.0
252.0,166.0,79.0,69.0,68.0
269.0,156.0,84.0,69.0,52.0
294.0,163.0,85.0,67.0,62.0
208.0,176.0,133.0,102.0,57.0
233.0,147.0,82.0,77.0,76.0
236.0,134.0,116.0,84.0,69.0
200.0,159.0,102.0,81.0,65.0
266.0,163.0,103.0,94.0,88.0
258.0,129.0,107.0,94.0,72.0
236.0,132.0,122.0,105.0,90.0
211.0,142.0,88.0,86.0,69.0
221.0,165.0,119.0,118.0,76.0
233.0,135.0,91.0,79.0,66.0
263.0,170.0,100.0,92.0,70.0
254.0,160.0,108.0,85.0,81.0
242.0,158.0,105.0,74.0,68.0
246.0,137.0,81.0,75.0,68.0
268.0,122.0,76.0,66.0,64.0
224.0,150.0,76.0,58.0,56.0
