18.0,6.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0
15.0,7.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,7.0
20.0,8.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
22.0,9.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
18.0,7.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0
17.0,13.0,7.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0
15.0,10.0,8.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0
11.0,8.0,7.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0
13.0,7.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,11.0
19.0,9.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
16.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0
18.0,16.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0
17.0,15.0,6.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0
13.0,11.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
24.0,14.0,9.0,6.0,4.0,3.0,2.0,2.0,2.0,1.0
17.0,15.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
21.0,12.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
19.0,14.0,6.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0
18.0,15.0,9.0,6.0,5.0,5.0,4.0,3.0,2.0,2.0
27.0,20.0,8.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0
23.0,19.0,14.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
23.0,13.0,8.0,7.0,6.0,3.0,2.0,2.0,1.0,1.0
15.0,14.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0
24.0,16.0,15.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0
9.0,7.0,6.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0
23.0,9.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
22.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,16.0
28.0,12.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
19.0,11.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0
16.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
22.0,7.0,7.0,6.0,5.0,2.0,2.0,1.0,1.0,1.0
32.0,13.0,6.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0
30.0,8.0,7.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0
22.0,12.0,7.0,7.0,6.0,4.0,4.0,3.0,3.0,3.0
20.0,8.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0
23.0,15.0,10.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0
22.0,10.0,7.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0
26.0,9.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0
17.0,8.0,7.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0
24.0,8.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
23.0,10.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0
28.0,13.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
17.0,11.0,8.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0
19.0,11.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
38.0,14.0,13.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
22.0,10.0,7.0,6.0,5.0,5.0,5.0,4.0,3.0,2.0
